,YUAG,Berkeley,Hopper,304Elm,Davenport,38HH,320Temple,53Wall,Sprague,Malone,Trumbull,17HH
2018-01-10 13:00:00,312.7,91.8,111.5,8.7,142.2,7.2,1.8,25.8,58.7,151.5,111.0,179.0
2018-01-10 14:00:00,310.7,75.2,92.2,8.5,122.0,6.5,1.7,23.2,57.0,153.0,104.5,177.7
2018-01-10 15:00:00,312.8,92.6,119.7,8.8,148.5,6.1,1.3,21.5,57.5,161.5,105.3,176.3
2018-01-10 16:00:00,312.8,103.7,117.3,8.7,152.1,6.7,1.7,20.1,51.5,159.7,109.2,175.9
2018-01-10 17:00:00,307.2,96.8,105.3,8.5,153.9,6.0,1.3,19.4,49.3,158.3,100.7,174.5
2018-01-10 18:00:00,287.3,91.2,101.2,8.5,146.6,6.0,1.5,19.1,47.7,161.8,97.3,172.6
2018-01-10 19:00:00,221.2,91.5,101.8,8.7,148.2,5.7,1.5,16.4,46.1,159.0,99.3,171.2
2018-01-10 20:00:00,131.8,88.2,102.2,7.5,149.5,4.6,1.2,15.8,45.7,147.7,90.9,165.3
2018-01-10 21:00:00,126.5,72.5,91.5,5.8,132.0,4.2,1.5,15.2,41.7,132.2,90.5,158.4
2018-01-10 22:00:00,126.2,72.3,101.7,5.2,141.8,3.5,1.5,15.3,39.0,134.0,85.0,159.6
2018-01-10 23:00:00,126.0,67.7,107.5,4.6,158.9,3.2,1.5,15.3,44.1,131.6,81.8,153.7
2018-01-11 00:00:00,125.3,63.1,101.3,4.9,138.6,3.3,1.5,15.7,40.7,135.2,72.7,148.7
2018-01-11 01:00:00,131.8,63.5,106.1,4.8,128.6,3.2,0.7,17.5,33.4,135.8,70.1,149.8
2018-01-11 02:00:00,113.4,54.4,89.2,4.2,104.6,2.8,0.6,13.8,28.6,112.2,70.2,149.8
2018-01-11 03:00:00,127.7,61.5,99.5,4.8,115.2,3.0,1.0,14.9,32.5,120.8,66.0,144.1
2018-01-11 04:00:00,145.8,60.8,95.7,4.8,114.8,3.0,1.0,14.8,32.7,136.2,66.8,144.9
2018-01-11 05:00:00,130.8,60.7,95.7,4.9,113.8,3.8,0.7,15.0,33.1,116.7,66.5,143.8
2018-01-11 06:00:00,126.2,60.1,97.3,4.5,117.4,4.2,0.6,15.0,34.7,120.6,70.0,149.2
2018-01-11 07:00:00,129.0,58.9,90.5,5.6,120.0,4.0,1.2,16.0,33.3,119.4,82.5,153.5
2018-01-11 08:00:00,153.2,69.0,90.7,8.7,127.3,4.5,2.0,18.5,31.2,123.0,96.2,157.5
2018-01-11 09:00:00,211.3,101.8,110.3,8.5,148.2,5.5,2.0,17.0,40.5,133.6,102.0,159.1
2018-01-11 10:00:00,289.8,96.2,109.5,10.0,147.6,6.8,1.8,19.2,51.0,136.2,106.3,163.7
2018-01-11 11:00:00,302.7,93.0,111.0,9.3,147.4,6.7,1.4,21.5,48.8,149.5,112.2,170.5
2018-01-11 12:00:00,305.3,97.5,115.5,9.0,149.3,6.5,1.5,21.6,54.2,157.8,114.7,173.2
2018-01-11 13:00:00,302.9,92.5,113.5,9.2,148.5,6.8,1.3,21.7,55.6,158.4,104.6,177.8
2018-01-11 14:00:00,304.1,91.3,115.7,9.0,146.0,6.7,1.3,21.7,57.0,156.5,103.9,176.8
2018-01-11 15:00:00,302.0,94.7,96.5,9.0,124.5,5.5,1.5,22.1,58.4,157.3,108.6,173.0
2018-01-11 16:00:00,301.5,94.3,109.1,8.7,139.7,5.0,1.2,20.9,59.8,160.7,108.0,168.0
2018-01-11 17:00:00,296.2,87.7,99.5,8.8,141.6,6.0,1.2,21.3,55.8,160.6,94.7,168.2
2018-01-11 18:00:00,289.3,84.3,100.2,8.8,143.5,6.5,1.1,19.5,51.9,160.5,90.0,169.0
2018-01-11 19:00:00,282.7,80.3,99.8,8.7,145.7,5.3,1.0,17.7,47.9,154.9,89.3,167.3
2018-01-11 20:00:00,281.8,73.0,92.0,8.0,143.2,4.7,0.9,16.5,45.1,145.6,91.9,174.5
2018-01-11 21:00:00,254.0,74.0,96.5,5.2,142.0,4.5,0.8,15.8,44.5,134.7,90.3,162.4
2018-01-11 22:00:00,183.5,59.9,86.0,5.6,129.5,3.3,1.3,15.7,44.5,139.3,78.5,152.1
2018-01-11 23:00:00,163.7,62.8,87.0,5.0,130.3,2.7,1.2,15.6,37.9,142.5,75.7,151.5
2018-01-12 00:00:00,136.0,63.5,96.7,5.0,134.3,3.5,1.0,15.4,40.0,127.5,71.5,147.4
2018-01-12 01:00:00,118.2,66.4,99.7,4.9,127.9,3.2,1.0,16.6,34.4,115.2,77.4,141.8
2018-01-12 02:00:00,110.3,56.1,84.5,4.3,103.6,2.8,1.0,14.2,28.6,127.8,68.4,141.8
2018-01-12 03:00:00,124.8,63.7,91.8,5.7,112.5,3.0,0.9,15.0,32.8,121.7,68.5,138.0
2018-01-12 04:00:00,138.2,62.8,88.8,5.0,112.0,3.3,0.9,15.3,32.5,120.0,65.3,138.8
2018-01-12 05:00:00,131.7,63.0,88.2,5.0,112.5,3.4,0.8,15.5,33.5,119.8,63.2,136.7
2018-01-12 06:00:00,125.6,62.7,88.3,4.8,114.0,4.0,0.8,15.5,34.8,119.0,66.3,139.1
2018-01-12 07:00:00,130.9,56.8,78.7,6.5,109.4,4.1,0.8,20.0,33.9,116.0,78.4,140.7
2018-01-12 08:00:00,152.8,72.7,89.0,8.8,131.1,4.0,2.0,18.7,30.3,119.7,96.6,140.8
2018-01-12 09:00:00,213.7,88.8,100.5,9.2,143.2,5.2,1.9,18.0,41.5,133.0,100.5,143.0
2018-01-12 10:00:00,290.3,88.5,101.0,9.0,141.5,6.0,1.0,21.5,47.5,143.3,99.5,150.9
2018-01-12 11:00:00,302.0,88.7,102.3,9.5,141.3,6.0,1.0,23.2,49.0,153.7,99.2,163.0
2018-01-12 12:00:00,299.3,87.5,106.4,9.3,141.0,6.0,1.1,23.5,49.2,157.7,98.0,167.1
2018-01-12 13:00:00,300.5,89.3,106.8,9.2,143.5,6.0,0.9,23.3,49.8,160.0,98.5,167.5
2018-01-12 14:00:00,300.2,85.0,99.3,9.0,134.7,6.2,1.1,24.0,50.7,155.1,97.7,164.5
2018-01-12 15:00:00,299.3,81.8,94.2,9.0,123.7,5.8,1.2,23.8,46.3,154.2,100.6,167.9
2018-01-12 16:00:00,298.4,91.5,107.3,9.0,140.3,5.0,0.7,22.5,45.7,161.3,106.9,168.0
2018-01-12 17:00:00,294.0,89.9,103.5,9.0,133.2,6.0,1.1,21.2,49.8,162.7,96.6,168.0
2018-01-12 18:00:00,280.8,90.3,101.9,8.8,128.3,5.3,0.9,19.8,47.8,161.5,97.2,167.6
2018-01-12 19:00:00,208.8,82.5,104.3,8.7,130.5,4.5,1.0,17.2,45.4,154.5,92.0,164.7
2018-01-12 20:00:00,127.7,72.5,100.3,7.5,129.2,4.0,1.0,15.3,45.3,142.0,92.3,157.2
2018-01-12 21:00:00,124.8,71.8,101.7,6.0,131.0,3.2,1.1,15.0,45.0,134.8,87.5,149.1
2018-01-12 22:00:00,124.2,60.7,86.8,5.7,115.8,3.3,0.9,14.9,45.0,132.5,81.5,149.0
2018-01-12 23:00:00,124.3,65.0,95.4,5.0,136.3,2.7,0.5,14.3,37.2,124.5,81.7,143.9
2018-01-13 00:00:00,122.5,68.8,99.5,5.0,124.9,3.0,0.8,14.5,41.3,117.4,74.5,141.6
2018-01-13 01:00:00,115.7,79.2,102.3,4.6,121.1,3.3,1.0,14.5,34.8,109.1,77.5,136.5
2018-01-13 02:00:00,115.7,60.3,85.0,4.5,93.9,2.7,0.5,14.5,29.7,102.4,64.7,136.5
2018-01-13 03:00:00,135.6,67.7,92.7,5.2,102.5,3.3,0.5,14.3,33.3,112.1,68.3,132.5
2018-01-13 04:00:00,122.2,63.7,88.6,5.2,102.3,3.2,0.8,14.5,33.4,112.5,68.7,133.2
2018-01-13 05:00:00,122.3,62.5,91.7,5.6,101.7,3.0,0.7,14.7,33.3,113.2,67.3,133.3
2018-01-13 06:00:00,121.9,62.1,92.0,5.0,104.1,3.0,0.5,14.3,33.0,126.2,69.3,137.9
2018-01-13 07:00:00,123.3,57.2,82.5,6.2,102.7,3.3,0.8,14.7,33.5,120.0,77.4,135.0
2018-01-13 08:00:00,125.2,65.0,83.8,9.0,112.0,2.7,1.9,14.5,29.5,113.3,84.1,137.3
2018-01-13 09:00:00,150.3,80.0,92.0,9.0,120.3,3.0,1.3,14.3,41.5,115.0,90.5,139.8
2018-01-13 10:00:00,170.8,79.7,92.4,9.0,121.2,2.5,0.8,14.4,43.0,114.2,95.0,139.0
2018-01-13 11:00:00,207.5,82.3,91.3,9.0,122.5,2.8,0.9,15.3,43.3,114.8,97.4,141.0
2018-01-13 12:00:00,272.7,85.3,95.2,9.0,122.3,2.9,1.0,15.8,43.2,116.2,94.8,145.0
2018-01-13 13:00:00,281.8,85.7,96.3,8.5,128.2,2.8,1.0,14.9,43.5,124.5,96.8,145.4
2018-01-13 14:00:00,285.0,82.7,97.0,9.0,123.7,3.0,1.0,15.1,43.5,131.8,95.0,144.8
2018-01-13 15:00:00,286.5,73.6,85.8,9.0,106.0,3.0,1.3,15.0,38.7,129.5,92.5,147.7
2018-01-13 16:00:00,286.7,87.4,98.4,9.0,125.5,3.0,1.2,14.4,40.6,137.3,94.2,146.3
2018-01-13 17:00:00,288.0,88.6,106.5,9.0,126.5,3.0,1.3,15.0,43.2,147.0,104.3,146.5
2018-01-13 18:00:00,275.0,91.4,108.6,8.7,128.5,3.5,1.2,15.1,43.8,139.4,113.4,147.2
2018-01-13 19:00:00,201.3,95.0,106.5,8.8,133.0,3.5,1.6,15.0,44.4,133.3,108.6,149.6
2018-01-13 20:00:00,135.9,85.5,100.4,8.0,142.0,3.5,1.2,14.7,44.1,135.2,104.2,140.7
2018-01-13 21:00:00,135.0,86.1,106.0,6.0,139.1,3.0,1.5,14.7,44.5,135.3,100.2,143.7
2018-01-13 22:00:00,134.5,64.7,96.8,5.2,114.9,3.2,1.7,14.3,41.7,128.2,97.8,144.8
2018-01-13 23:00:00,134.0,68.7,99.7,5.1,123.0,2.8,1.6,13.8,39.7,125.1,93.0,142.7
2018-01-14 00:00:00,134.5,70.1,93.8,5.2,121.8,3.0,1.4,14.2,41.3,125.5,88.8,140.5
2018-01-14 01:00:00,141.0,73.0,99.9,4.7,123.7,3.3,1.2,13.9,34.3,114.7,90.4,136.2
2018-01-14 02:00:00,127.5,61.4,86.8,4.6,102.5,2.7,1.0,13.9,29.2,118.2,72.5,136.2
2018-01-14 03:00:00,133.5,68.3,93.6,5.4,107.0,3.5,0.7,14.0,32.5,130.3,74.6,134.8
2018-01-14 04:00:00,132.8,67.8,85.4,5.6,105.3,3.0,1.3,14.2,33.0,121.0,73.9,136.0
2018-01-14 05:00:00,132.0,66.5,84.6,5.2,106.0,3.0,1.5,14.3,33.0,119.3,72.8,136.5
2018-01-14 06:00:00,132.0,66.7,85.2,5.0,107.5,3.3,1.2,14.2,33.0,119.2,75.8,136.7
2018-01-14 07:00:00,132.3,63.3,80.0,6.5,117.3,3.2,1.8,14.2,33.0,118.5,84.5,136.8
2018-01-14 08:00:00,131.5,73.7,79.3,9.0,128.9,2.5,2.0,14.0,30.0,115.0,91.7,139.2
2018-01-14 09:00:00,131.5,91.0,97.7,9.0,149.0,3.0,2.2,13.6,39.5,113.8,92.3,142.5
2018-01-14 10:00:00,142.5,91.2,105.7,9.0,150.8,3.0,1.8,14.5,40.0,114.0,95.9,141.7
2018-01-14 11:00:00,195.7,93.1,101.0,9.0,157.3,3.0,2.0,15.2,39.0,118.0,101.0,144.1
2018-01-14 12:00:00,282.8,108.0,105.5,9.0,153.9,3.0,2.0,15.7,38.8,124.0,110.6,143.7
2018-01-14 13:00:00,296.0,113.0,114.6,9.0,150.5,3.0,1.7,16.0,39.2,129.7,110.9,147.5
2018-01-14 14:00:00,298.4,103.2,114.7,9.0,147.1,3.3,1.5,15.8,39.3,131.5,111.3,149.3
2018-01-14 15:00:00,298.6,101.3,98.7,9.0,143.7,3.0,1.8,15.5,41.2,131.8,111.6,148.7
2018-01-14 16:00:00,299.2,113.7,118.1,9.0,161.0,2.9,1.8,15.3,37.7,137.0,111.9,150.7
2018-01-14 17:00:00,300.5,113.7,132.7,9.0,162.3,3.3,1.4,14.4,44.0,142.7,112.2,151.3
2018-01-14 18:00:00,278.0,113.7,127.3,9.0,163.6,3.8,2.1,15.3,44.3,146.0,112.6,153.5
2018-01-14 19:00:00,201.8,113.6,125.7,9.0,164.9,4.4,1.7,15.5,45.0,141.3,112.9,149.5
2018-01-14 20:00:00,131.2,113.6,122.7,7.8,166.2,3.5,2.0,14.7,44.8,129.5,113.2,145.8
2018-01-14 21:00:00,131.0,113.6,135.3,5.7,167.5,3.8,1.7,14.5,44.7,122.4,113.5,146.2
2018-01-14 22:00:00,131.7,89.9,127.3,5.7,161.7,3.0,2.0,14.8,45.2,116.3,113.9,145.7
2018-01-14 23:00:00,132.8,77.3,104.2,5.1,139.3,2.7,1.6,15.0,40.3,117.7,114.2,147.1
2018-01-15 00:00:00,133.2,87.2,113.8,5.0,159.5,3.0,1.7,14.2,39.5,120.1,99.0,144.9
2018-01-15 01:00:00,138.7,88.1,111.8,4.9,154.1,3.6,0.5,13.8,35.9,109.8,86.1,139.8
2018-01-15 02:00:00,126.6,72.2,93.4,5.1,123.9,2.7,0.8,13.8,28.1,107.1,86.2,139.8
2018-01-15 03:00:00,131.3,77.2,100.7,5.0,129.5,3.0,1.2,14.0,33.2,133.5,78.2,136.9
2018-01-15 04:00:00,129.2,75.6,93.6,5.2,123.5,3.2,1.3,14.0,32.8,116.6,73.8,135.1
2018-01-15 05:00:00,129.3,74.4,91.9,5.0,121.5,3.3,1.4,14.0,33.2,116.2,72.7,136.9
2018-01-15 06:00:00,130.4,73.6,92.5,5.0,122.7,3.0,1.6,14.4,33.1,116.8,74.8,137.5
2018-01-15 07:00:00,131.8,78.0,92.5,6.5,131.8,3.0,1.9,16.6,34.4,115.7,83.3,140.0
2018-01-15 08:00:00,133.8,89.0,93.6,9.0,139.5,3.3,2.1,16.0,35.8,122.7,98.9,141.3
2018-01-15 09:00:00,166.0,105.4,106.5,9.0,147.5,2.7,2.2,14.5,36.8,133.0,110.3,147.2
2018-01-15 10:00:00,192.7,115.3,119.7,9.0,162.0,3.3,1.8,15.5,39.7,136.8,110.4,160.0
2018-01-15 11:00:00,198.3,115.3,125.0,9.0,167.0,3.7,2.0,17.7,42.2,145.3,110.4,170.8
2018-01-15 12:00:00,199.0,115.4,128.0,9.0,166.1,4.2,2.0,18.0,43.0,155.2,110.5,191.2
2018-01-15 13:00:00,198.9,115.4,131.0,8.5,165.3,4.3,1.9,18.8,43.3,157.7,110.6,184.3
2018-01-15 14:00:00,198.8,115.4,129.7,9.0,164.4,4.2,2.0,17.2,44.0,159.3,110.6,179.2
2018-01-15 15:00:00,198.8,115.5,132.6,9.0,163.6,4.3,2.3,18.8,44.0,160.0,110.7,178.5
2018-01-15 16:00:00,199.2,115.5,113.7,9.0,162.7,4.5,1.8,18.2,42.8,160.8,110.8,174.8
2018-01-15 17:00:00,199.0,115.5,132.3,9.0,163.1,3.8,2.0,18.7,37.9,162.2,110.9,171.8
2018-01-15 18:00:00,191.2,115.5,135.2,9.0,163.4,4.9,1.9,18.0,44.3,164.7,110.9,169.9
2018-01-15 19:00:00,159.3,115.5,135.0,8.8,163.8,5.0,1.8,15.6,45.0,160.1,111.0,166.8
2018-01-15 20:00:00,130.3,115.5,133.0,7.9,164.1,4.6,1.8,15.2,45.0,149.0,111.1,160.8
2018-01-15 21:00:00,130.9,115.5,128.3,5.3,164.4,4.5,1.7,15.5,45.0,135.5,111.1,155.0
2018-01-15 22:00:00,130.3,92.1,109.7,6.0,164.8,3.2,1.8,15.3,44.7,130.7,111.2,151.0
2018-01-15 23:00:00,130.2,78.7,101.3,5.0,143.3,3.2,1.9,15.0,44.8,123.5,103.0,146.7
2018-01-16 00:00:00,130.6,79.0,106.2,5.2,141.0,2.8,1.6,15.5,34.3,122.7,92.5,144.5
2018-01-16 01:00:00,124.4,88.3,111.0,4.7,152.6,3.3,1.2,15.8,35.5,116.0,96.0,155.9
2018-01-16 02:00:00,115.3,74.0,86.5,4.8,114.6,2.7,1.1,15.8,29.0,118.8,81.0,132.8
2018-01-16 03:00:00,143.8,73.9,90.0,5.3,119.7,3.3,1.0,14.2,32.5,119.0,82.3,142.5
2018-01-16 04:00:00,142.0,70.8,86.0,5.0,118.8,3.2,1.5,14.7,32.7,119.3,78.4,140.8
2018-01-16 05:00:00,130.4,69.7,82.2,4.8,116.8,3.5,1.0,14.6,33.2,119.0,75.8,144.3
2018-01-16 06:00:00,112.1,70.0,82.1,5.0,118.5,4.0,1.6,14.7,35.0,119.7,78.7,148.5
2018-01-16 07:00:00,130.5,62.5,74.9,6.2,115.0,4.3,1.5,15.2,35.3,119.0,90.6,144.2
2018-01-16 08:00:00,187.9,83.8,88.8,9.2,145.2,3.7,2.2,15.6,31.2,121.3,110.4,147.2
2018-01-16 09:00:00,240.0,117.8,117.5,9.6,171.3,5.5,2.0,15.5,45.5,133.4,122.1,152.6
2018-01-16 10:00:00,312.1,128.0,132.2,9.5,168.7,7.3,2.2,19.7,48.3,146.3,133.4,163.7
2018-01-16 11:00:00,317.9,141.4,139.8,8.7,169.7,9.0,2.1,24.3,55.3,157.0,135.0,180.8
2018-01-16 12:00:00,314.6,137.3,135.0,9.0,177.5,9.2,2.2,25.9,72.2,157.7,133.5,184.9
2018-01-16 13:00:00,315.2,125.7,134.8,9.0,176.6,9.0,2.3,25.5,73.3,158.6,135.5,177.5
2018-01-16 14:00:00,315.3,133.3,128.0,9.0,171.9,9.5,2.4,24.3,72.0,155.7,131.5,184.5
2018-01-16 15:00:00,318.5,115.2,120.2,9.0,153.8,7.7,2.1,24.0,63.0,154.3,132.8,182.1
2018-01-16 16:00:00,318.0,128.0,133.2,9.0,180.3,8.1,2.0,24.7,58.5,159.2,140.2,178.2
2018-01-16 17:00:00,313.4,114.3,134.3,9.0,179.9,7.9,2.2,26.5,68.7,158.8,137.6,182.5
2018-01-16 18:00:00,288.5,118.5,143.3,8.8,180.5,7.0,2.3,26.5,68.3,160.2,140.5,186.0
2018-01-16 19:00:00,208.0,126.8,141.0,8.7,183.6,5.3,2.4,22.3,66.2,153.5,142.0,175.3
2018-01-16 20:00:00,128.6,134.9,137.4,7.5,183.5,4.3,2.5,20.2,64.2,142.3,147.9,166.4
2018-01-16 21:00:00,127.4,125.6,132.1,6.0,169.0,3.7,2.3,18.0,52.3,130.2,126.3,160.0
2018-01-16 22:00:00,129.1,93.9,95.5,5.3,144.5,2.8,2.3,16.0,46.7,127.3,109.7,154.3
2018-01-16 23:00:00,127.7,97.5,108.0,5.0,157.7,3.2,2.5,15.5,40.6,125.2,100.1,154.0
2018-01-17 00:00:00,127.0,96.5,113.0,4.9,150.7,3.0,1.9,17.0,44.4,119.8,88.5,146.8
2018-01-17 01:00:00,122.6,100.5,118.0,4.7,153.5,3.4,1.2,16.4,37.6,111.5,91.1,147.0
2018-01-17 02:00:00,111.9,77.0,91.5,4.3,114.8,2.9,1.0,16.4,30.5,98.2,76.6,147.0
2018-01-17 03:00:00,146.3,76.8,94.9,5.0,123.5,3.2,0.8,15.5,34.7,115.8,77.3,142.5
2018-01-17 04:00:00,133.2,73.7,86.6,4.8,119.0,3.2,0.9,14.8,34.3,116.9,75.4,146.2
2018-01-17 05:00:00,128.3,72.8,82.7,4.8,117.3,3.6,1.0,15.0,35.4,116.1,71.8,145.2
2018-01-17 06:00:00,128.7,64.5,73.7,5.0,105.4,3.9,1.7,15.5,37.5,137.2,72.7,149.1
2018-01-17 07:00:00,132.2,70.3,80.1,7.2,125.0,3.8,2.3,15.9,29.6,116.5,84.5,150.9
2018-01-17 08:00:00,154.8,92.5,93.0,8.5,152.0,4.8,3.0,20.5,37.0,116.8,106.5,152.3
2018-01-17 09:00:00,211.3,121.9,116.4,9.0,162.0,5.2,2.7,20.8,46.5,132.9,113.3,159.7
2018-01-17 10:00:00,284.4,128.5,123.3,9.0,167.1,6.7,2.8,23.2,62.7,139.0,121.7,155.5
2018-01-17 11:00:00,303.0,130.8,126.3,8.7,175.2,7.1,3.0,26.5,66.2,147.1,129.8,172.3
2018-01-17 12:00:00,303.1,124.2,133.0,8.8,170.0,8.0,3.0,28.3,68.5,159.7,131.8,182.2
2018-01-17 13:00:00,305.0,119.8,125.0,9.0,158.8,7.5,2.2,28.3,70.3,160.0,128.5,190.0
2018-01-17 14:00:00,302.4,121.0,119.4,8.7,155.2,6.0,2.6,29.4,62.0,153.3,128.4,188.0
2018-01-17 15:00:00,303.5,128.2,139.1,8.8,172.3,8.2,3.7,30.8,67.0,156.2,132.3,186.0
2018-01-17 16:00:00,306.0,130.3,130.5,9.0,171.4,7.2,3.5,28.8,70.7,160.2,131.7,178.8
2018-01-17 17:00:00,306.0,120.0,131.7,8.5,167.5,7.3,2.7,28.7,70.8,161.5,136.0,178.2
2018-01-17 18:00:00,286.5,119.5,139.0,9.0,179.3,6.3,2.8,27.2,71.2,163.1,130.6,176.3
2018-01-17 19:00:00,210.8,128.5,138.5,8.5,187.8,5.7,3.0,20.8,69.6,159.0,131.9,170.8
2018-01-17 20:00:00,128.8,141.3,134.0,7.5,182.0,5.7,3.4,19.2,67.4,149.0,133.5,165.9
2018-01-17 21:00:00,127.2,113.0,109.7,6.0,140.2,4.3,3.7,19.3,66.6,140.2,126.5,160.8
2018-01-17 22:00:00,127.8,99.7,116.0,5.5,157.0,3.7,4.1,18.5,57.2,129.5,107.1,157.2
2018-01-17 23:00:00,128.9,86.0,108.8,5.0,156.7,3.6,3.3,17.0,51.7,124.8,100.0,150.5
2018-01-18 00:00:00,130.3,83.5,106.8,5.2,149.6,3.7,2.5,16.0,43.6,119.9,97.9,150.1
2018-01-18 01:00:00,124.6,83.6,109.2,4.5,142.1,3.2,1.0,15.7,36.1,113.3,99.3,147.3
2018-01-18 02:00:00,115.4,68.4,89.8,4.5,113.3,2.8,1.0,14.3,29.6,117.7,79.0,127.9
2018-01-18 03:00:00,132.8,76.8,95.7,5.0,124.1,3.3,1.1,14.8,33.2,119.1,82.0,137.5
2018-01-18 04:00:00,129.7,73.7,90.7,5.6,120.2,3.2,1.1,15.5,33.3,116.2,77.7,145.0
2018-01-18 05:00:00,147.8,72.0,86.1,5.0,120.3,3.7,1.2,15.9,33.8,115.8,75.0,142.5
2018-01-18 06:00:00,133.2,72.2,86.0,4.9,119.0,4.1,1.2,15.3,35.5,116.4,78.1,147.2
2018-01-18 07:00:00,135.3,72.1,86.7,6.5,127.2,4.5,1.6,15.8,34.0,116.0,90.7,146.5
2018-01-18 08:00:00,157.4,88.7,94.0,8.3,147.3,4.7,1.9,19.7,43.2,121.0,107.2,148.0
2018-01-18 09:00:00,205.6,115.5,107.8,9.0,165.0,4.7,2.0,20.0,47.8,128.8,119.6,152.1
2018-01-18 10:00:00,273.4,117.5,119.0,9.0,167.5,6.1,1.6,22.2,46.7,139.3,129.2,158.9
2018-01-18 11:00:00,297.8,123.8,121.4,7.7,163.4,7.4,2.0,27.5,49.3,151.7,136.5,171.1
2018-01-18 12:00:00,300.0,128.5,128.0,7.8,171.5,7.6,2.0,28.3,52.9,156.8,143.5,182.4
2018-01-18 13:00:00,300.0,135.0,127.6,9.0,167.0,6.7,2.0,28.5,52.8,159.5,139.0,186.6
2018-01-18 14:00:00,299.8,140.7,127.9,9.0,166.6,7.0,1.9,28.8,52.8,156.7,135.3,185.4
2018-01-18 15:00:00,306.0,126.0,131.8,8.7,164.5,7.2,1.3,28.7,53.2,156.7,133.9,186.0
2018-01-18 16:00:00,306.4,126.7,130.3,8.8,165.2,8.0,1.3,28.8,53.5,157.0,137.6,185.6
2018-01-18 17:00:00,303.1,111.1,137.4,9.0,162.0,8.3,2.5,30.7,51.3,157.6,136.0,181.7
2018-01-18 18:00:00,297.4,116.7,131.6,8.5,162.3,6.3,2.2,28.7,50.4,157.9,141.9,182.3
2018-01-18 19:00:00,285.3,123.3,131.5,8.8,172.4,5.0,2.8,24.3,49.6,160.5,144.3,176.7
2018-01-18 20:00:00,285.8,138.9,131.7,7.7,175.6,4.5,3.0,19.5,49.4,154.1,136.0,171.7
2018-01-18 21:00:00,259.7,135.8,132.3,5.7,173.9,4.0,3.5,17.5,49.1,136.4,127.7,164.0
2018-01-18 22:00:00,201.0,95.0,124.0,5.1,162.5,3.2,4.0,15.8,48.2,128.1,108.0,162.1
2018-01-18 23:00:00,194.0,84.0,120.4,4.9,154.5,3.0,3.0,16.0,47.5,128.7,102.6,157.0
2018-01-19 00:00:00,168.5,84.2,116.6,5.0,142.6,3.0,2.5,15.9,43.7,123.3,93.5,153.7
2018-01-19 01:00:00,131.7,92.2,130.0,4.7,155.9,3.7,1.4,18.7,39.8,115.7,99.6,153.3
2018-01-19 02:00:00,115.3,71.4,99.0,4.1,119.6,2.8,1.3,14.8,31.5,107.5,81.6,153.3
2018-01-19 03:00:00,146.7,75.0,104.2,5.0,127.2,3.0,1.3,15.5,35.5,134.3,84.3,143.3
2018-01-19 04:00:00,139.0,72.2,96.5,5.3,121.0,3.2,2.0,16.0,35.0,117.7,79.0,142.7
2018-01-19 05:00:00,131.5,71.0,95.2,4.9,119.7,3.6,1.7,15.1,36.0,117.2,75.4,141.8
2018-01-19 06:00:00,133.5,60.7,82.8,4.8,105.1,4.2,2.0,15.2,35.0,117.0,76.3,144.2
2018-01-19 07:00:00,138.1,70.8,94.0,6.3,128.2,3.5,2.2,15.7,31.0,117.0,88.2,145.5
2018-01-19 08:00:00,157.4,99.3,105.8,8.7,154.5,4.5,3.0,17.6,38.2,119.3,103.8,145.1
2018-01-19 09:00:00,214.8,118.9,117.4,9.0,172.8,5.0,2.6,16.7,47.8,131.3,115.0,153.0
2018-01-19 10:00:00,286.7,117.8,124.0,9.0,168.7,7.0,2.5,19.0,65.0,140.7,128.2,165.4
2018-01-19 11:00:00,309.8,131.0,128.3,8.8,169.3,8.2,2.5,22.3,69.3,149.5,131.6,177.6
2018-01-19 12:00:00,316.0,130.7,134.2,8.7,176.4,8.5,2.7,25.9,71.7,156.7,137.9,184.2
2018-01-19 13:00:00,313.3,117.0,133.0,9.0,157.5,7.8,2.3,27.6,72.2,158.1,142.3,187.0
2018-01-19 14:00:00,309.7,128.6,123.3,9.0,160.3,5.7,2.7,27.9,61.6,158.0,134.0,186.3
2018-01-19 15:00:00,307.5,133.7,131.5,9.0,175.2,7.6,2.2,26.3,64.0,157.0,139.0,187.5
2018-01-19 16:00:00,302.5,126.7,131.5,9.0,168.3,8.0,2.3,28.7,71.2,157.9,142.8,184.7
2018-01-19 17:00:00,302.3,122.8,127.7,8.5,171.5,7.2,2.7,25.3,69.5,159.8,132.4,180.5
2018-01-19 18:00:00,284.4,126.7,133.3,9.0,176.2,6.8,2.8,22.5,66.2,161.0,132.3,178.5
2018-01-19 19:00:00,207.8,130.6,135.3,8.5,185.3,5.7,3.0,18.3,64.8,158.2,130.3,173.3
2018-01-19 20:00:00,129.5,138.7,129.5,7.7,186.3,4.3,2.7,16.0,67.7,140.0,131.4,166.5
2018-01-19 21:00:00,129.0,97.3,100.0,5.3,150.7,4.0,4.1,15.4,64.3,132.3,122.0,159.0
2018-01-19 22:00:00,128.7,85.5,114.5,5.5,159.7,4.0,3.7,15.5,58.5,135.3,102.1,154.4
2018-01-19 23:00:00,128.3,82.2,113.0,4.8,152.6,4.0,2.8,15.3,51.8,124.5,96.4,152.1
2018-01-20 00:00:00,129.3,83.7,115.7,4.9,146.4,4.4,2.2,15.0,42.2,123.9,87.0,147.9
