Building:,304 Elm,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,ton-hrs,ton-hrs,tons,ton-hrs,MBTU,MBTU,MBTU,ton-hrs,ton-hrs
13-Jan-18 01:00:00,75573,23028017,51.30,907237,4346757,36097088,2837776,2132991,14363715
13-Jan-18 02:00:00,75574,23028092,55.11,907243,4346854,36097236,2837877,2133004,14363932
13-Jan-18 03:00:00,75575,23028169,47.19,907248,4346948,36097384,2837996,2133017,14364148
13-Jan-18 04:00:00,75576,23028245,50.16,907253,4347040,36097536,2838114,2133030,14364361
13-Jan-18 05:00:00,75577,23028319,63.05,907259,4347136,36097680,2838230,2133043,14364573
13-Jan-18 06:00:00,75578,23028387,55.44,907264,4347230,36097832,2838348,2133056,14364787
13-Jan-18 07:00:00,75580,23028456,56.59,907269,4347326,36097980,2838465,2133069,14365005
13-Jan-18 08:00:00,75581,23028525,50.03,907274,4347482,36098128,2838581,2133081,14365232
13-Jan-18 09:00:00,75582,23028600,59.03,907280,4347640,36098280,2838681,2133094,14365453
13-Jan-18 10:00:00,75583,23028675,62.95,907285,4347798,36098436,2838774,2133107,14365691
13-Jan-18 11:00:00,75584,23028793,64.20,907290,4347959,36098588,2838868,2133120,14365927
13-Jan-18 12:00:00,75585,23028941,57.56,907295,4348111,36098744,2838960,2133134,14366161
13-Jan-18 13:00:00,75586,23029141,72.30,907300,4348262,36098896,2839047,2133147,14366385
13-Jan-18 14:00:00,75588,23029321,85.38,907306,4348410,36099056,2839139,2133161,14366617
13-Jan-18 15:00:00,75589,23029476,58.42,907311,4348565,36099208,2839232,2133175,14366842
13-Jan-18 16:00:00,75590,23029633,60.86,907316,4348734,36099360,2839321,2133191,14367067
13-Jan-18 17:00:00,75591,23029750,68.47,907322,4348897,36099500,2839410,2133204,14367291
13-Jan-18 18:00:00,75592,23029883,34.50,907328,4349062,36099648,2839490,2133219,14367506
13-Jan-18 19:00:00,75593,23029979,37.61,907333,4349165,36099744,2839568,2133227,14367685
13-Jan-18 20:00:00,75594,23030038,54.92,907337,4349329,36099888,2839641,2133242,14367918
13-Jan-18 21:00:00,75595,23030102,61.03,907342,4349443,36100008,2839718,2133254,14368130
13-Jan-18 22:00:00,75596,23030162,51.36,907347,4349541,36100132,2839793,2133266,14368328
13-Jan-18 23:00:00,75596,23030231,60.64,907352,4349630,36100248,2839865,2133278,14368518
14-Jan-18 00:00:00,75597,23030294,54.03,907357,4349720,36100384,2839934,2133290,14368712
14-Jan-18 01:00:00,75598,23030354,53.91,907362,4349814,36100512,2840002,2133302,14368898
14-Jan-18 02:00:00,75599,23030409,52.23,907367,4349905,36100640,2840076,2133314,14369081
14-Jan-18 03:00:00,75600,23030464,57.72,907372,4349987,36100768,2840167,2133325,14369264
14-Jan-18 04:00:00,75600,23030523,55.89,907376,4350066,36100892,2840250,2133337,14369444
14-Jan-18 05:00:00,75601,23030582,64.63,907381,4350150,36101012,2840333,2133349,14369625
14-Jan-18 06:00:00,75602,23030643,46.55,907386,4350228,36101132,2840419,2133361,14369811
14-Jan-18 07:00:00,75603,23030701,44.13,907390,4350321,36101260,2840503,2133373,14370000
14-Jan-18 08:00:00,75604,23030756,69.95,907395,4350465,36101392,2840570,2133385,14370211
14-Jan-18 09:00:00,75605,23030813,60.41,907400,4350638,36101524,2840634,2133397,14370425
14-Jan-18 10:00:00,75606,23030876,50.44,907404,4350805,36101652,2840699,2133409,14370642
14-Jan-18 11:00:00,75606,23030985,47.02,907410,4350976,36101784,2840769,2133421,14370855
14-Jan-18 12:00:00,75607,23031161,49.44,907416,4351135,36101932,2840843,2133433,14371078
14-Jan-18 13:00:00,75608,23031344,58.91,907420,4351293,36102080,2840921,2133446,14371300
14-Jan-18 14:00:00,75609,23031517,62.14,907426,4351449,36102228,2841002,2133459,14371526
14-Jan-18 15:00:00,75610,23031689,55.67,907432,4351605,36102368,2841081,2133472,14371751
14-Jan-18 16:00:00,75611,23031822,48.13,907438,4351775,36102516,2841157,2133485,14371980
14-Jan-18 17:00:00,75612,23031924,57.09,907444,4351935,36102664,2841234,2133498,14372214
14-Jan-18 18:00:00,75613,23032032,50.44,907450,4352097,36102808,2841305,2133511,14372436
14-Jan-18 19:00:00,75614,23032115,59.36,907456,4352261,36102952,2841377,2133524,14372654
14-Jan-18 20:00:00,75615,23032170,52.28,907462,4352431,36103092,2841449,2133538,14372867
14-Jan-18 21:00:00,75616,23032223,66.27,907468,4352541,36103232,2841517,2133552,14373078
14-Jan-18 22:00:00,75617,23032277,76.81,907475,4352634,36103376,2841587,2133564,14373275
14-Jan-18 23:00:00,75618,23032335,55.13,907481,4352723,36103516,2841655,2133576,14373461
15-Jan-18 00:00:00,75618,23032389,56.36,907486,4352809,36103660,2841716,2133587,14373649
15-Jan-18 01:00:00,75619,23032442,58.92,907491,4352894,36103800,2841775,2133599,14373836
15-Jan-18 02:00:00,75620,23032493,49.56,907497,4352984,36103944,2841852,2133611,14374017
15-Jan-18 03:00:00,75621,23032544,55.09,907502,4353074,36104096,2841923,2133623,14374195
15-Jan-18 04:00:00,75622,23032602,60.78,907507,4353164,36104240,2842004,2133635,14374371
15-Jan-18 05:00:00,75623,23032661,58.69,907512,4353251,36104384,2842077,2133647,14374551
15-Jan-18 06:00:00,75623,23032721,51.16,907517,4353340,36104528,2842160,2133658,14374732
15-Jan-18 07:00:00,75624,23032776,57.16,907521,4353433,36104672,2842240,2133670,14374919
15-Jan-18 08:00:00,75625,23032833,55.95,907526,4353575,36104840,2842305,2133683,14375122
15-Jan-18 09:00:00,75626,23032938,48.73,907531,4353742,36105076,2842363,2133696,14375341
15-Jan-18 10:00:00,75627,23033067,51.56,907536,4353912,36105308,2842420,2133709,14375558
15-Jan-18 11:00:00,75628,23033160,67.14,907540,4354082,36105540,2842482,2133722,14375773
15-Jan-18 12:00:00,75629,23033238,49.77,907545,4354255,36105776,2842549,2133736,14375996
15-Jan-18 13:00:00,75629,23033329,48.45,907549,4354431,36106000,2842617,2133750,14376219
15-Jan-18 14:00:00,75630,23033456,56.91,907554,4354617,36106240,2842688,2133764,14376449
15-Jan-18 15:00:00,75631,23033557,59.13,907560,4354800,36106468,2842756,2133778,14376679
15-Jan-18 16:00:00,75632,23033647,62.45,907565,4354992,36106684,2842828,2133792,14376911
15-Jan-18 17:00:00,75633,23033739,49.44,907569,4355169,36106904,2842899,2133804,14377141
15-Jan-18 18:00:00,75634,23033808,56.20,907575,4355355,36107128,2842969,2133817,14377362
15-Jan-18 19:00:00,75635,23033855,59.58,907580,4355542,36107372,2843038,2133831,14377579
15-Jan-18 20:00:00,75636,23033907,53.47,907585,4355737,36107624,2843110,2133844,14377791
15-Jan-18 21:00:00,75637,23033961,69.61,907591,4355873,36107884,2843181,2133857,14378005
15-Jan-18 22:00:00,75638,23034018,56.77,907598,4355981,36108136,2843250,2133871,14378189
15-Jan-18 23:00:00,75639,23034071,57.47,907603,4356083,36108384,2843320,2133883,14378368
16-Jan-18 00:00:00,75640,23034123,54.20,907608,4356172,36108632,2843381,2133895,14378541
16-Jan-18 01:00:00,75641,23034173,61.23,907613,4356259,36108872,2843438,2133907,14378717
16-Jan-18 02:00:00,75641,23034225,56.95,907618,4356348,36109096,2843503,2133919,14378897
16-Jan-18 03:00:00,75642,23034284,60.53,907623,4356436,36109348,2843573,2133931,14379078
16-Jan-18 04:00:00,75643,23034343,53.33,907627,4356526,36109596,2843648,2133943,14379256
16-Jan-18 05:00:00,75644,23034399,72.34,907632,4356622,36109844,2843727,2133955,14379438
16-Jan-18 06:00:00,75645,23034452,62.48,907637,4356716,36110092,2843799,2133968,14379635
16-Jan-18 07:00:00,75646,23034508,76.03,907641,4356828,36110356,2843882,2133982,14379831
16-Jan-18 08:00:00,75647,23034562,73.75,907646,4357010,36110632,2843943,2133997,14380049
16-Jan-18 09:00:00,75648,23034654,61.02,907652,4357215,36110904,2844004,2134012,14380270
16-Jan-18 10:00:00,75649,23034816,52.31,907657,4357418,36111184,2844069,2134026,14380492
16-Jan-18 11:00:00,75650,23034982,80.81,907663,4357619,36111456,2844147,2134042,14380715
16-Jan-18 12:00:00,75651,23035129,68.20,907668,4357811,36111720,2844233,2134056,14380934
16-Jan-18 13:00:00,75652,23035251,48.34,907673,4358008,36111944,2844322,2134071,14381156
16-Jan-18 14:00:00,75653,23035353,69.84,907679,4358192,36112092,2844415,2134084,14381369
16-Jan-18 15:00:00,75654,23035434,46.59,907685,4358367,36112236,2844515,2134097,14381578
16-Jan-18 16:00:00,75655,23035518,60.64,907690,4358539,36112384,2844612,2134110,14381819
16-Jan-18 17:00:00,75656,23035601,73.22,907696,4358721,36112528,2844710,2134123,14382042
16-Jan-18 18:00:00,75657,23035670,58.05,907702,4358910,36112672,2844812,2134137,14382265
16-Jan-18 19:00:00,75658,23035730,53.17,907708,4359106,36112824,2844916,2134151,14382478
16-Jan-18 20:00:00,75659,23035779,47.57,907713,4359294,36112968,2845012,2134164,14382697
16-Jan-18 21:00:00,75660,23035828,59.19,907718,4359430,36113104,2845109,2134177,14382919
16-Jan-18 22:00:00,75661,23035881,63.77,907724,4359539,36113256,2845207,2134190,14383121
16-Jan-18 23:00:00,75662,23035934,60.05,907730,4359665,36113412,2845305,2134204,14383319
17-Jan-18 00:00:00,75663,23035990,70.67,907736,4359781,36113568,2845387,2134218,14383511
17-Jan-18 01:00:00,75664,23036044,67.22,907743,4359891,36113728,2845466,2134233,14383702
17-Jan-18 02:00:00,75665,23036097,65.58,907749,4360002,36113880,2845551,2134247,14383891
17-Jan-18 03:00:00,75666,23036149,59.22,907754,4360103,36114040,2845657,2134262,14384081
17-Jan-18 04:00:00,75667,23036197,56.69,907760,4360199,36114192,2845744,2134276,14384278
17-Jan-18 05:00:00,75668,23036247,57.63,907765,4360307,36114348,2845846,2134290,14384467
17-Jan-18 06:00:00,75669,23036302,64.80,907771,4360406,36114504,2845935,2134305,14384665
17-Jan-18 07:00:00,75671,23036359,57.34,907776,4360518,36114664,2846031,2134320,14384863
17-Jan-18 08:00:00,75672,23036415,61.30,907782,4360733,36114832,2846118,2134336,14385091
17-Jan-18 09:00:00,75673,23036484,68.61,907788,4360954,36114992,2846198,2134353,14385321
17-Jan-18 10:00:00,75675,23036573,63.36,907794,4361174,36115160,2846294,2134369,14385551
17-Jan-18 11:00:00,75676,23036710,62.94,907800,4361397,36115324,2846397,2134386,14385780
17-Jan-18 12:00:00,75677,23036858,63.78,907806,4361611,36115488,2846505,2134403,14386005
17-Jan-18 13:00:00,75679,23036968,72.59,907812,4361838,36115656,2846608,2134419,14386243
17-Jan-18 14:00:00,75680,23037057,75.23,907818,4362063,36115820,2846708,2134435,14386468
17-Jan-18 15:00:00,75682,23037139,71.91,907824,4362285,36115988,2846804,2134451,14386701
17-Jan-18 16:00:00,75683,23037233,61.95,907830,4362507,36116160,2846902,2134468,14386943
17-Jan-18 17:00:00,75684,23037382,63.39,907835,4362718,36116328,2847003,2134483,14387188
17-Jan-18 18:00:00,75686,23037530,75.16,907842,4362923,36116492,2847102,2134498,14387421
17-Jan-18 19:00:00,75687,23037609,56.72,907847,4363120,36116652,2847195,2134513,14387648
17-Jan-18 20:00:00,75688,23037659,47.72,907852,4363300,36116796,2847284,2134527,14387857
17-Jan-18 21:00:00,75689,23037707,63.92,907857,4363413,36116936,2847377,2134540,14388070
17-Jan-18 22:00:00,75690,23037757,75.27,907862,4363507,36117076,2847458,2134554,14388275
17-Jan-18 23:00:00,75690,23037812,62.64,907866,4363595,36117212,2847538,2134566,14388479
18-Jan-18 00:00:00,75691,23037868,57.84,907870,4363674,36117344,2847613,2134578,14388678
18-Jan-18 01:00:00,75692,23037924,61.71,907875,4363751,36117472,2847685,2134590,14388873
18-Jan-18 02:00:00,75693,23037974,61.15,907879,4363836,36117608,2847762,2134601,14389071
18-Jan-18 03:00:00,75693,23038027,55.30,907883,4363917,36117736,2847852,2134613,14389265
18-Jan-18 04:00:00,75694,23038078,51.45,907888,4363991,36117868,2847931,2134625,14389458
18-Jan-18 05:00:00,75695,23038134,52.91,907892,4364062,36118000,2848020,2134637,14389661
18-Jan-18 06:00:00,75695,23038192,52.36,907896,4364130,36118132,2848098,2134649,14389868
18-Jan-18 07:00:00,75696,23038248,68.47,907901,4364211,36118264,2848183,2134662,14390085
18-Jan-18 08:00:00,75697,23038300,72.66,907905,4364334,36118392,2848259,2134674,14390308
18-Jan-18 09:00:00,75698,23038374,61.55,907910,4364527,36118536,2848330,2134689,14390543
18-Jan-18 10:00:00,75699,23038511,77.88,907915,4364725,36118684,2848406,2134703,14390778
18-Jan-18 11:00:00,75700,23038712,62.97,907920,4364897,36118824,2848492,2134717,14391016
18-Jan-18 12:00:00,75701,23038906,56.50,907926,4365044,36118964,2848581,2134731,14391259
18-Jan-18 13:00:00,75702,23039022,59.45,907931,4365213,36119104,2848666,2134745,14391491
18-Jan-18 14:00:00,75703,23039109,59.05,907937,4365386,36119248,2848751,2134757,14391728
18-Jan-18 15:00:00,75704,23039215,60.48,907943,4365541,36119384,2848835,2134769,14391959
18-Jan-18 16:00:00,75705,23039343,51.83,907948,4365692,36119524,2848917,2134781,14392197
18-Jan-18 17:00:00,75705,23039438,43.39,907955,4365825,36119652,2848996,2134793,14392425
18-Jan-18 18:00:00,75706,23039530,52.83,907961,4365967,36119784,2849071,2134805,14392657
18-Jan-18 19:00:00,75707,23039601,45.42,907966,4366114,36119916,2849149,2134817,14392879
18-Jan-18 20:00:00,75708,23039666,52.08,907972,4366276,36120056,2849226,2134829,14393105
18-Jan-18 21:00:00,75709,23039722,56.13,907977,4366387,36120196,2849302,2134842,14393328
18-Jan-18 22:00:00,75709,23039768,60.27,907983,4366478,36120340,2849379,2134854,14393540
18-Jan-18 23:00:00,75710,23039813,64.45,907989,4366570,36120472,2849453,2134866,14393750
19-Jan-18 00:00:00,75711,23039865,62.28,907994,4366657,36120616,2849521,2134878,14393963
19-Jan-18 01:00:00,75712,23039911,57.64,907999,4366742,36120760,2849585,2134890,14394161
19-Jan-18 02:00:00,75713,23039952,57.31,908004,4366835,36120904,2849661,2134902,14394352
19-Jan-18 03:00:00,75713,23039994,58.17,908009,4366928,36121044,2849741,2134914,14394538
19-Jan-18 04:00:00,75714,23040037,57.73,908014,4367006,36121188,2849830,2134927,14394727
19-Jan-18 05:00:00,75715,23040087,62.73,908019,4367084,36121336,2849909,2134939,14394917
19-Jan-18 06:00:00,75716,23040137,65.09,908024,4367161,36121484,2849996,2134952,14395107
19-Jan-18 07:00:00,75717,23040185,58.88,908028,4367246,36121632,2850086,2134964,14395302
19-Jan-18 08:00:00,75718,23040228,60.59,908034,4367402,36121784,2850155,2134978,14395529
19-Jan-18 09:00:00,75719,23040299,52.39,908039,4367584,36121944,2850225,2134994,14395758
19-Jan-18 10:00:00,75720,23040434,63.16,908044,4367753,36122096,2850308,2135009,14395988
19-Jan-18 11:00:00,75721,23040600,61.19,908049,4367937,36122240,2850402,2135023,14396222
19-Jan-18 12:00:00,75722,23040761,73.19,908055,4368110,36122384,2850500,2135037,14396449
19-Jan-18 13:00:00,75723,23040884,72.00,908061,4368275,36122520,2850595,2135050,14396680
19-Jan-18 14:00:00,75724,23040970,53.36,908067,4368443,36122652,2850687,2135064,14396919
19-Jan-18 15:00:00,75725,23041066,54.17,908073,4368605,36122780,2850779,2135076,14397163
19-Jan-18 16:00:00,75726,23041172,71.38,908079,4368787,36122908,2850875,2135089,14397396
19-Jan-18 17:00:00,75727,23041247,75.14,908085,4368952,36123040,2850966,2135103,14397633
19-Jan-18 18:00:00,75728,23041316,51.25,908091,4369131,36123164,2851059,2135116,14397864
19-Jan-18 19:00:00,75729,23041366,61.55,908097,4369306,36123292,2851149,2135128,14398080
19-Jan-18 20:00:00,75730,23041405,56.69,908102,4369481,36123416,2851238,2135141,14398295
19-Jan-18 21:00:00,75731,23041446,64.03,908108,4369599,36123544,2851325,2135153,14398510
19-Jan-18 22:00:00,75732,23041488,50.14,908113,4369700,36123660,2851412,2135165,14398708
19-Jan-18 23:00:00,75732,23041532,55.06,908118,4369800,36123780,2851494,2135178,14398901
20-Jan-18 00:00:00,75733,23041578,60.64,908123,4369897,36123912,2851571,2135190,14399094
20-Jan-18 01:00:00,75734,23041621,60.94,908129,4369994,36124056,2851645,2135202,14399289
20-Jan-18 02:00:00,75735,23041662,53.45,908134,4370092,36124188,2851738,2135214,14399482
20-Jan-18 03:00:00,75736,23041702,61.17,908139,4370187,36124328,2851828,2135226,14399675
20-Jan-18 04:00:00,75736,23041745,63.98,908144,4370270,36124460,2851923,2135238,14399868
20-Jan-18 05:00:00,75737,23041793,56.77,908149,4370352,36124596,2852022,2135250,14400062
20-Jan-18 06:00:00,75738,23041839,49.20,908154,4370436,36124728,2852107,2135263,14400258
20-Jan-18 07:00:00,75739,23041883,55.44,908159,4370527,36124856,2852205,2135275,14400452
20-Jan-18 08:00:00,75740,23041923,51.42,908163,4370677,36124992,2852283,2135286,14400678
20-Jan-18 09:00:00,75741,23041965,54.88,908168,4370848,36125136,2852363,2135297,14400896
20-Jan-18 10:00:00,75742,23042019,46.13,908174,4371017,36125280,2852457,2135309,14401118
20-Jan-18 11:00:00,75743,23042133,46.14,908179,4371183,36125420,2852561,2135322,14401340
20-Jan-18 12:00:00,75744,23042284,46.16,908184,4371344,36125564,2852673,2135335,14401569
20-Jan-18 13:00:00,75745,23042425,51.55,908191,4371511,36125704,2852787,2135347,14401801
20-Jan-18 14:00:00,75746,23042530,51.56,908196,4371679,36125848,2852902,2135360,14402033
20-Jan-18 15:00:00,75747,23042620,56.03,908202,4371845,36125992,2853012,2135372,14402259
20-Jan-18 16:00:00,75748,23042706,56.08,908208,4372018,36126136,2853129,2135385,14402490
20-Jan-18 17:00:00,75749,23042831,66.88,908214,4372177,36126276,2853241,2135398,14402725
20-Jan-18 18:00:00,75750,23042971,56.38,908219,4372336,36126420,2853340,2135410,14402960
20-Jan-18 19:00:00,75751,23043038,56.33,908225,4372498,36126568,2853436,2135422,14403189
20-Jan-18 20:00:00,75752,23043087,56.30,908232,4372668,36126712,2853527,2135434,14403409
20-Jan-18 21:00:00,75753,23043137,56.38,908237,4372782,36126856,2853618,2135448,14403630
20-Jan-18 22:00:00,75753,23043186,51.72,908242,4372883,36126972,2853708,2135459,14403836
20-Jan-18 23:00:00,75754,23043240,48.09,908248,4372972,36127092,2853796,2135472,14404043
21-Jan-18 00:00:00,75755,23043294,56.31,908253,4373064,36127208,2853873,2135484,14404253
21-Jan-18 01:00:00,75756,23043346,51.44,908258,4373154,36127324,2853946,2135495,14404457
21-Jan-18 02:00:00,75757,23043397,46.09,908263,4373238,36127440,2854033,2135506,14404653
21-Jan-18 03:00:00,75758,23043447,40.73,908268,4373311,36127560,2854135,2135517,14404842
21-Jan-18 04:00:00,75759,23043497,46.25,908273,4373391,36127672,2854217,2135529,14405049
21-Jan-18 05:00:00,75759,23043553,46.22,908277,4373467,36127796,2854318,2135540,14405254
21-Jan-18 06:00:00,75760,23043613,46.25,908282,4373548,36127916,2854410,2135551,14405456
21-Jan-18 07:00:00,75761,23043668,46.22,908286,4373633,36128036,2854504,2135563,14405665
21-Jan-18 08:00:00,75762,23043722,40.42,908291,4373776,36128148,2854581,2135574,14405890
21-Jan-18 09:00:00,75763,23043777,51.63,908296,4373956,36128268,2854658,2135587,14406121
21-Jan-18 10:00:00,75764,23043834,51.56,908301,4374138,36128400,2854752,2135599,14406356
21-Jan-18 11:00:00,75765,23043924,51.50,908307,4374328,36128532,2854849,2135612,14406592
21-Jan-18 12:00:00,75766,23044060,51.48,908313,4374517,36128664,2854955,2135625,14406839
21-Jan-18 13:00:00,75767,23044191,51.05,908319,4374716,36128800,2855056,2135638,14407084
21-Jan-18 14:00:00,75768,23044287,56.44,908326,4374920,36128964,2855160,2135651,14407318
21-Jan-18 15:00:00,75770,23044396,56.22,908333,4375120,36129120,2855263,2135665,14407558
21-Jan-18 16:00:00,75771,23044494,56.17,908339,4375328,36129288,2855364,2135679,14407790
21-Jan-18 17:00:00,75772,23044590,56.13,908347,4375535,36129456,2855462,2135692,14408020
21-Jan-18 18:00:00,75773,23044712,56.41,908355,4375735,36129620,2855556,2135705,14408251
21-Jan-18 19:00:00,75774,23044781,56.14,908362,4375940,36129788,2855648,2135719,14408476
21-Jan-18 20:00:00,75776,23044833,51.11,908369,4376136,36129956,2855743,2135733,14408707
21-Jan-18 21:00:00,75777,23044882,56.16,908377,4376255,36130120,2855843,2135747,14408926
21-Jan-18 22:00:00,75778,23044931,66.69,908384,4376368,36130272,2855936,2135760,14409132
21-Jan-18 23:00:00,75779,23044982,56.06,908390,4376478,36130424,2856027,2135774,14409336
22-Jan-18 00:00:00,75780,23045036,56.05,908396,4376584,36130580,2856104,2135786,14409541
