Building:,304 Elm Street,YUAG,Berkeley College,Grace Hopper College,Davenport College,Malone Engineering,Sprague Hall,Trumbull College,17 Hillhouse Ave.
units:,Totalized Gallons,Totalized Lbs,Demand Gallons/hr,Totalized Lbs,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Gallons,Totalized Lbs
23-Jun-18 14:00:00,817549,136957008,14,1658419,12738184,7482162,311748,569638,38757544
23-Jun-18 15:00:00,817572,136959136,8,1658685,12739558,7482204,311751,569660,38759136
23-Jun-18 16:00:00,817595,136961392,8,1658945,12740221,7482264,311752,569688,38760768
23-Jun-18 17:00:00,817618,136963696,14,1659201,12740913,7482322,311753,569711,38762392
23-Jun-18 18:00:00,817641,136965744,12,1659458,12741568,7482379,311753,569732,38764016
23-Jun-18 19:00:00,817663,136967792,8,1659716,12741961,7482437,311753,569760,38765704
23-Jun-18 20:00:00,817671,136969872,8,1659971,12742405,7482499,311759,569783,38767256
23-Jun-18 21:00:00,817674,136971728,14,1660245,12742899,7482560,311760,569800,38768824
23-Jun-18 22:00:00,817678,136973344,8,1660509,12744340,7482605,311761,569823,38770396
23-Jun-18 23:00:00,817681,136974880,8,1660769,12746558,7482663,311761,569841,38771848
24-Jun-18 00:00:00,817685,136976352,8,1661033,12747413,7482722,311766,569857,38773284
24-Jun-18 01:00:00,817689,136977792,14,1661246,12747750,7482765,311766,569871,38775700
24-Jun-18 02:00:00,817692,136979232,8,1661415,12748696,7482822,311766,569881,38777840
24-Jun-18 03:00:00,817696,136980624,8,1661570,12748761,7482879,311766,569895,38779896
24-Jun-18 04:00:00,817700,136982032,8,1661737,12749665,7482939,311770,569909,38782032
24-Jun-18 05:00:00,817704,136983408,8,1661907,12752675,7482997,311771,569921,38783848
24-Jun-18 06:00:00,817707,136984752,8,1662079,12753010,7483054,311772,569936,38785344
24-Jun-18 07:00:00,817725,136986128,14,1662256,12758206,7483115,311773,569954,38787052
24-Jun-18 08:00:00,817748,136987472,14,1662505,12758390,7483158,311778,569984,38788648
24-Jun-18 09:00:00,817772,136988864,8,1662761,12758980,7483227,311783,570006,38790264
24-Jun-18 10:00:00,817791,136990144,8,1663034,12760186,7483285,311784,570027,38791804
24-Jun-18 11:00:00,817814,136991504,14,1663317,12760888,7483330,311784,570051,38793400
24-Jun-18 12:00:00,817837,136993056,8,1663577,12768144,7483386,311784,570084,38795056
24-Jun-18 13:00:00,817860,136994528,14,1663831,12768984,7483440,311785,570107,38796612
24-Jun-18 14:00:00,817882,136996272,8,1664087,12769848,7483485,311785,570130,38798192
24-Jun-18 15:00:00,817903,136998144,14,1664340,12771021,7483530,311789,570149,38799684
24-Jun-18 16:00:00,817921,137000080,8,1664580,12771550,7483580,311789,570176,38801196
24-Jun-18 17:00:00,817936,137002112,8,1664829,12772612,7483629,311795,570200,38802764
24-Jun-18 18:00:00,817951,137004128,8,1665094,12774465,7483672,311795,570217,38804344
24-Jun-18 19:00:00,817968,137006016,8,1665357,12775310,7483713,311795,570237,38805888
24-Jun-18 20:00:00,817974,137007808,14,1665619,12775802,7483758,311802,570260,38807376
24-Jun-18 21:00:00,817978,137009408,8,1665889,12777735,7483815,311802,570281,38808856
24-Jun-18 22:00:00,817980,137011104,#VALUE!,1666067,Bad,7483857,Bad,570295,38809668
24-Jun-18 23:00:00,817980,137012832,#VALUE!,1666067,Bad,7483857,Bad,570295,38809668
25-Jun-18 00:00:00,817981,137014688,#VALUE!,1666067,12780421,7483857,311802,570295,38809668
25-Jun-18 01:00:00,817981,137016592,6,1666067,12780421,7483857,311802,570295,38809668
25-Jun-18 02:00:00,817987,137018576,0,1667783,12781962,7484072,311817,570316,38815760
25-Jun-18 03:00:00,817987,137020384,0,1668191,12782430,7484113,311817,570329,38817152
25-Jun-18 04:00:00,817987,137022112,6,1668583,12782944,7484157,311818,570343,38818552
25-Jun-18 05:00:00,817987,137023808,0,1668879,12783230,7484202,311823,570353,38819984
25-Jun-18 06:00:00,817987,137025472,0,1669184,12784176,7484257,311823,570366,38821716
25-Jun-18 07:00:00,817991,137027008,6,1669282,12784930,7484314,311824,570389,38823484
25-Jun-18 08:00:00,817995,137028432,0,1669655,12785784,7484375,311825,570429,38825072
25-Jun-18 09:00:00,817998,137029920,0,1669998,12787112,7484436,311836,570454,38826640
25-Jun-18 10:00:00,818001,137031504,0,1670356,12791107,7484491,311853,570474,38828236
25-Jun-18 11:00:00,818004,137033136,0,1670684,12794121,7484538,311866,570496,38829832
25-Jun-18 12:00:00,818007,137034864,0,1670982,12795462,7484595,311879,570518,38831420
25-Jun-18 13:00:00,818010,137036688,6,1671250,12803292,7484640,311886,570538,38833064
25-Jun-18 14:00:00,818013,137038656,0,1671505,12816004,7484671,311892,570566,38834496
25-Jun-18 15:00:00,818016,137040672,0,1671762,12818391,7484728,311911,570583,38835864
25-Jun-18 16:00:00,818019,137042640,0,1672039,12821858,7484770,311919,570609,38837204
25-Jun-18 17:00:00,818022,137044544,6,1672298,12825302,7484830,311930,570627,38838620
25-Jun-18 18:00:00,818026,137046096,0,1672556,12825302,7484884,311941,570648,38839960
25-Jun-18 19:00:00,818031,137047504,0,1672813,12833378,7484942,311947,570670,38841312
25-Jun-18 20:00:00,818034,137048912,6,1673075,12835091,7484984,311956,570692,38842644
25-Jun-18 21:00:00,818037,137050064,0,1673333,12836393,7485026,311962,570708,38844024
25-Jun-18 22:00:00,818040,137051168,0,1673590,12837227,7485070,311966,570725,38845384
25-Jun-18 23:00:00,818042,137052464,0,1673847,12837844,7485101,311976,570738,38846740
26-Jun-18 00:00:00,818045,137053920,6,1674105,12838379,7485157,311984,570751,38848060
26-Jun-18 01:00:00,818048,137055536,0,1674364,12842704,7485213,311987,570764,38849732
26-Jun-18 02:00:00,818052,137057088,0,1674604,12844193,7485254,311990,570773,38851992
26-Jun-18 03:00:00,818055,137058464,6,1674834,12856991,7485298,311990,570787,38854048
26-Jun-18 04:00:00,818058,137059520,0,1675075,12857016,7485340,311994,570800,38856432
26-Jun-18 05:00:00,818061,137060576,0,1675277,12858032,7485386,311996,570810,38858584
26-Jun-18 06:00:00,818064,137061664,0,1675327,12858525,7485447,311996,570839,38860920
26-Jun-18 07:00:00,818073,137062736,6,1675493,12858525,7485524,312004,570866,38863240
26-Jun-18 08:00:00,818082,137063824,0,1675728,12858798,7485566,312005,570905,38865368
26-Jun-18 09:00:00,818088,137064896,-6,1675914,12862073,7485622,312010,570930,38866836
26-Jun-18 10:00:00,818093,137066080,0,1676101,12863751,7485667,312013,570954,38868168
26-Jun-18 11:00:00,818098,137067216,0,1676288,12868680,7485710,312014,570978,38869568
26-Jun-18 12:00:00,818102,137068416,6,1676463,12868694,7485766,312017,570998,38870948
26-Jun-18 13:00:00,818105,137069824,0,1676638,12870225,7485808,312026,571023,38872320
26-Jun-18 14:00:00,818109,137071360,6,1676824,12873044,7485850,312036,571044,38873640
26-Jun-18 15:00:00,818112,137072896,0,1676994,12875849,7485893,312042,571062,38874952
26-Jun-18 16:00:00,818118,137074432,6,1677167,12877448,7485936,312060,571087,38876268
26-Jun-18 17:00:00,818127,137075952,0,1677362,12878622,7485991,312070,571098,38877552
26-Jun-18 18:00:00,818138,137077376,0,1677537,12879181,7486034,312074,571121,38878836
26-Jun-18 19:00:00,818147,137078656,6,1677722,12881246,7486107,312081,571140,38880136
26-Jun-18 20:00:00,818152,137079872,0,1677905,12883204,7486151,312092,571168,38881448
26-Jun-18 21:00:00,818155,137080928,0,1678082,12886781,7486195,312096,571184,38882768
26-Jun-18 22:00:00,818158,137081984,0,1678283,12889846,7486237,312109,571195,38884160
26-Jun-18 23:00:00,818161,137083184,0,1678465,12893365,7486294,312119,571208,38885484
27-Jun-18 00:00:00,818164,137084512,0,1678658,12894412,7486338,312122,571220,38886760
27-Jun-18 01:00:00,818167,137085824,6,1678846,12894954,7486382,312126,571231,38888164
27-Jun-18 02:00:00,818170,137087136,6,1679006,12897072,7486442,312131,571240,38889524
27-Jun-18 03:00:00,818174,137088320,0,1679183,12897536,7486503,312136,571251,38890892
27-Jun-18 04:00:00,818177,137089312,0,1679349,12898395,7486547,312139,571262,38892084
27-Jun-18 05:00:00,818180,137090256,0,1679500,12898735,7486622,312140,571274,38893408
27-Jun-18 06:00:00,818183,137091264,0,1679649,12901365,7486679,312148,571290,38894780
27-Jun-18 07:00:00,818192,137092240,0,1679794,12905432,7486723,312156,571308,38896476
27-Jun-18 08:00:00,818202,137093216,6,1679968,12906922,7486797,312157,571341,38897972
27-Jun-18 09:00:00,818212,137094160,0,1680154,12909839,7486842,312165,571369,38899520
27-Jun-18 10:00:00,818222,137095232,0,1680392,12910675,7486898,312170,571384,38900960
27-Jun-18 11:00:00,818232,137096384,0,1680642,12911953,7486972,312174,571404,38902432
27-Jun-18 12:00:00,818242,137097680,6,1680870,12913617,7487013,312177,571426,38903968
27-Jun-18 13:00:00,818252,137099200,0,1681104,12916277,7487069,312187,571454,38905500
27-Jun-18 14:00:00,818260,137100896,0,1681346,12916939,7487138,312198,571473,38906976
27-Jun-18 15:00:00,818270,137102704,6,1681582,12920782,7487184,312198,571497,38908416
27-Jun-18 16:00:00,818280,137104608,0,1681848,12922536,7487241,312209,571520,38909920
27-Jun-18 17:00:00,818291,137106608,6,1682106,12922774,7487288,312224,571543,38911400
27-Jun-18 18:00:00,818302,137108416,0,1682348,12930128,7487334,312232,571568,38912956
27-Jun-18 19:00:00,818314,137110240,0,1682592,12935455,7487398,312246,571590,38914524
27-Jun-18 20:00:00,818319,137112128,15,1682843,12938150,7487447,312247,571611,38915948
27-Jun-18 21:00:00,818323,137113840,0,1683081,12938184,7487494,312248,571631,38917384
27-Jun-18 22:00:00,818325,137115520,21,1683324,12938184,7487566,312261,571649,38918800
27-Jun-18 23:00:00,818328,137117392,6,1683580,12938184,7487611,312271,571665,38920168
28-Jun-18 00:00:00,818332,137119392,15,1683833,12939099,7487671,312272,571682,38921544
28-Jun-18 01:00:00,818334,137121440,0,1684140,12942948,7487713,312272,571698,38922932
28-Jun-18 02:00:00,818337,137123440,15,1684445,12949260,7487771,312274,571710,38924336
28-Jun-18 03:00:00,818340,137125200,6,1684754,12949461,7487815,312274,571725,38925664
28-Jun-18 04:00:00,818344,137126816,0,1685047,12951202,7487857,312280,571739,38927048
28-Jun-18 05:00:00,818347,137128320,15,1685365,12951418,7487932,312287,571751,38928400
28-Jun-18 06:00:00,818350,137129808,6,1685681,12953549,7487976,312289,571766,38929776
28-Jun-18 07:00:00,818361,137131296,15,1686008,12953808,7488031,312295,571795,38931540
28-Jun-18 08:00:00,818369,137132672,0,1686281,12955831,7488091,312300,571829,38933148
28-Jun-18 09:00:00,818378,137134144,6,1686537,12957015,7488152,312316,571866,38934680
28-Jun-18 10:00:00,818387,137135856,0,1686780,12958228,7488211,312319,571887,38936152
28-Jun-18 11:00:00,818395,137137488,0,1687017,12958775,7488257,312323,571913,38937628
28-Jun-18 12:00:00,818402,137139328,6,1687252,12959992,7488314,312329,571936,38939128
28-Jun-18 13:00:00,818407,137141328,0,1687464,12960649,7488357,312340,571954,38940604
28-Jun-18 14:00:00,818413,137143488,0,1687688,12963810,7488400,312345,571971,38942104
28-Jun-18 15:00:00,818418,137145680,0,1687912,12965335,7488471,312349,571990,38943572
28-Jun-18 16:00:00,818422,137147904,0,1688111,12966012,7488528,312352,572015,38945016
28-Jun-18 17:00:00,818425,137150128,0,1688300,12968337,7488570,312359,572034,38946480
28-Jun-18 18:00:00,818427,137152368,6,1688518,12971544,7488614,312366,572053,38948012
28-Jun-18 19:00:00,818430,137154672,0,1688740,12971980,7488670,312371,572074,38949552
28-Jun-18 20:00:00,818433,137157040,15,1688964,12974931,7488730,312387,572095,38950948
28-Jun-18 21:00:00,818436,137158944,0,1689196,12977210,7488773,312396,572113,38952316
28-Jun-18 22:00:00,818439,137160736,21,1689410,12977904,7488832,312402,572132,38953740
28-Jun-18 23:00:00,818442,137162240,0,1689630,12979167,7488877,312413,572146,38955064
29-Jun-18 00:00:00,818444,137163728,0,1689871,12980943,7488921,312419,572160,38956392
29-Jun-18 01:00:00,818447,137165312,15,1690191,12982082,7488966,312421,572174,38957720
29-Jun-18 02:00:00,818450,137167120,0,1690522,12982387,7489026,312425,572187,38959080
29-Jun-18 03:00:00,818453,137169136,15,1690857,12982971,7489072,312428,572197,38960460
29-Jun-18 04:00:00,818456,137171136,6,1691205,12984164,7489113,312430,572212,38961840
29-Jun-18 05:00:00,818460,137173072,21,1691534,12986667,7489157,312442,572225,38963176
29-Jun-18 06:00:00,818463,137174928,0,1691853,12987867,7489229,312447,572236,38964556
29-Jun-18 07:00:00,818466,137176656,0,1692166,12990012,7489276,312450,572255,38966328
29-Jun-18 08:00:00,818470,137178256,15,1692412,12991313,7489334,312453,572283,38967896
29-Jun-18 09:00:00,818476,137179824,6,1692640,12993869,7489392,312456,572309,38969352
29-Jun-18 10:00:00,818481,137181744,0,1692864,12994491,7489449,312464,572329,38970768
29-Jun-18 11:00:00,818485,137183376,0,1693086,12996263,7489492,312471,572345,38972176
29-Jun-18 12:00:00,818488,137185056,0,1693325,12997083,7489548,312485,572365,38973668
29-Jun-18 13:00:00,818492,137186848,15,1693558,12998632,7489591,312490,572387,38975144
29-Jun-18 14:00:00,818496,137188752,6,1693802,12999424,7489635,312496,572407,38976580
29-Jun-18 15:00:00,818501,137190736,6,1694042,13001394,7489708,312505,572424,38978012
29-Jun-18 16:00:00,818505,137192576,0,1694269,13002441,7489751,312513,572443,38979424
29-Jun-18 17:00:00,818510,137194480,0,1694489,13003478,7489809,312513,572463,38980796
29-Jun-18 18:00:00,818514,137196160,21,1694725,13004579,7489850,312513,572482,38982144
29-Jun-18 19:00:00,818518,137197776,0,1694955,13006076,7489905,312521,572502,38983476
29-Jun-18 20:00:00,818522,137199472,0,1695164,13012221,7489952,312525,572521,38984768
29-Jun-18 21:00:00,818525,137201136,6,1695368,13012688,7490021,312529,572536,38986060
29-Jun-18 22:00:00,818528,137202816,0,1695579,13013189,7490068,312547,572548,38987376
29-Jun-18 23:00:00,818531,137204592,15,1695830,13013769,7490131,312551,572565,38988672
30-Jun-18 00:00:00,818534,137206416,6,1696072,13014644,7490174,312563,572580,38989952
30-Jun-18 01:00:00,818537,137208320,0,1696392,13015693,7490234,312563,572589,38991236
30-Jun-18 02:00:00,818540,137210176,0,1696726,13016574,7490291,312571,572601,38992544
30-Jun-18 03:00:00,818544,137212064,0,1697057,13018116,7490333,312578,572613,38993888
30-Jun-18 04:00:00,818547,137213952,15,1697375,13018444,7490378,312587,572624,38995236
30-Jun-18 05:00:00,818550,137215856,0,1697701,13019703,7490439,312599,572636,38996576
30-Jun-18 06:00:00,818553,137217632,0,1698014,13022769,7490483,312606,572649,38997944
30-Jun-18 07:00:00,818563,137219312,6,1698277,13024965,7490554,312606,572668,38999504
30-Jun-18 08:00:00,818574,137220912,15,1698518,13026201,7490598,312609,572683,39000932
30-Jun-18 09:00:00,818582,137222384,0,1698779,13027897,7490653,312612,572704,39002384
30-Jun-18 10:00:00,818589,137223808,15,1699024,13029298,7490714,312620,572724,39003800
30-Jun-18 11:00:00,818594,137225264,6,1699253,13030013,7490773,312626,572749,39005172
30-Jun-18 12:00:00,818599,137226880,0,1699479,13031041,7490814,312640,572765,39006596
30-Jun-18 13:00:00,818603,137228336,15,1699709,13032142,7490875,312658,572786,39008000
30-Jun-18 14:00:00,818607,137229760,6,1699928,13032797,7490943,312661,572807,39009464
30-Jun-18 15:00:00,818611,137231312,15,1700134,13033764,7490991,312665,572827,39010880
30-Jun-18 16:00:00,818615,137232944,0,1700339,13034232,7491036,312670,572841,39012280
30-Jun-18 17:00:00,818619,137234656,0,1700542,13035631,7491080,312683,572858,39013656
30-Jun-18 18:00:00,818623,137236272,15,1700727,13035859,7491137,312687,572875,39014996
30-Jun-18 19:00:00,818627,137237872,0,1700922,13036377,7491181,312708,572898,39016352
30-Jun-18 20:00:00,818631,137239456,21,1701137,13036870,7491240,312716,572914,39017640
30-Jun-18 21:00:00,818634,137241056,0,1701365,13037991,7491297,312730,572929,39018908
30-Jun-18 22:00:00,818637,137242672,0,1701584,13039079,7491345,312734,572948,39020212
30-Jun-18 23:00:00,818641,137244416,15,1701804,13039523,7491402,312741,572962,39021448
01-Jul-18 00:00:00,818644,137246192,6,1702043,13039908,7491445,312741,572974,39022712
01-Jul-18 01:00:00,818646,137247984,-8622,1702336,13040566,7491503,312746,572987,39024000
01-Jul-18 02:00:00,818650,137249856,0,1702658,13041141,7491546,312750,572996,39025240
01-Jul-18 03:00:00,818653,137251712,0,1702973,13041549,7491588,312756,573016,39026496
01-Jul-18 04:00:00,818656,137253536,15,1703283,13042065,7491644,312775,573026,39027772
01-Jul-18 05:00:00,818659,137255392,0,1703603,13043081,7491689,312779,573038,39029048
01-Jul-18 06:00:00,818662,137257280,15,1703923,13045331,7491731,312779,573047,39030320
01-Jul-18 07:00:00,818669,137259152,6,1704165,13047948,7491792,312785,573069,39031812
01-Jul-18 08:00:00,818677,137260992,0,1704370,13048746,7491835,312802,573092,39033172
01-Jul-18 09:00:00,818684,137262720,15,1704595,13051397,7491903,312804,573114,39034528
01-Jul-18 10:00:00,818689,137264288,0,1704805,13051888,7491948,312812,573129,39035896
01-Jul-18 11:00:00,818693,137265936,21,1704979,13052220,7491993,312812,573150,39037216
01-Jul-18 12:00:00,818695,137267376,0,1705136,13052884,7492049,312817,573165,39038524
01-Jul-18 13:00:00,818698,137268672,0,1705278,13053772,7492108,312821,573182,39039840
01-Jul-18 14:00:00,818701,137269936,21,1705421,13054511,7492167,312821,573194,39041168
01-Jul-18 15:00:00,818704,137271280,0,1705562,13055186,7492211,312825,573218,39042440
01-Jul-18 16:00:00,818707,137272672,15,1705724,13057537,7492255,312829,573236,39043744
01-Jul-18 17:00:00,818710,137274096,0,1705881,13058362,7492328,312832,573254,39045000
01-Jul-18 18:00:00,818713,137275680,0,1706036,13060082,7492369,312837,573269,39046260
01-Jul-18 19:00:00,818716,137277248,15,1706194,13060662,7492429,312846,573287,39047568
01-Jul-18 20:00:00,818719,137278944,6,1706385,13060988,7492471,312851,573305,39048720
01-Jul-18 21:00:00,818722,137280352,15,1706554,13061428,7492529,312863,573323,39049996
01-Jul-18 22:00:00,818724,137282000,0,1706682,13063202,7492586,312869,573342,39051216
01-Jul-18 23:00:00,818727,137283808,0,1706886,13063480,7492628,312871,573357,39052468
02-Jul-18 00:00:00,818730,137285728,15,1707086,13064102,7492678,312873,573369,39053676
02-Jul-18 01:00:00,818733,137287664,6,1707346,13064508,7492726,312877,573381,39054892
02-Jul-18 02:00:00,818736,137289584,15,1707621,13065001,7492784,312877,573390,39056076
02-Jul-18 03:00:00,818739,137291536,0,1707883,13065504,7492839,312885,573399,39057288
02-Jul-18 04:00:00,818742,137293472,0,1708147,13065997,7492886,312885,573414,39058520
02-Jul-18 05:00:00,818745,137295408,15,1708409,13067655,7492931,312895,573426,39059736
02-Jul-18 06:00:00,818748,137297232,6,1708671,13068179,7492992,312899,573439,39061052
02-Jul-18 07:00:00,818751,137299040,15,1708779,13068376,7493037,312901,573451,39062172
02-Jul-18 08:00:00,818751,137300928,6,1708779,13069875,7493037,312912,573451,39062172
02-Jul-18 09:00:00,818751,137302832,0,1708779,13070568,7493037,312913,573451,39062172
02-Jul-18 10:00:00,818759,137304800,15,1709215,13071613,7493197,312921,573521,39066308
02-Jul-18 11:00:00,818762,137306656,6,1709350,13072726,7493253,312922,573538,39067568
02-Jul-18 12:00:00,818765,137308448,0,1709511,13073438,7493307,312928,573555,39068836
02-Jul-18 13:00:00,818768,137310192,0,1709626,13073874,7493358,312933,573574,39070112
02-Jul-18 14:00:00,818771,137311920,0,1709741,13074120,7493407,312940,573592,39071384
02-Jul-18 15:00:00,818773,137313824,0,1709867,13075095,7493454,312946,573607,39072688
02-Jul-18 16:00:00,818776,137315744,6,1709996,13075503,7493495,312952,573624,39073952
02-Jul-18 17:00:00,818779,137317728,0,1710122,13076105,7493538,312962,573642,39075200
02-Jul-18 18:00:00,818782,137319424,0,1710248,13077337,7493591,312967,573663,39076456
02-Jul-18 19:00:00,818785,137321040,0,1710399,13079048,7493652,312976,573679,39077668
02-Jul-18 20:00:00,818787,137322736,6,1710561,13079589,7493696,312983,573698,39078852
