Date,Hour Ending,Day Ahead LMP,Real Time LMP
2/6/18,11,82.34,80.42
2/6/18,12,69.81,71.8
2/6/18,13,60.94,66.99
2/6/18,14,57.1,71.47
2/6/18,15,59.09,71.1
2/6/18,16,57.26,71.1
2/6/18,17,68.43,80.16
2/6/18,18,85.11,97.43
2/6/18,19,89.12,102.72
2/6/18,20,75.94,105.5
2/6/18,21,70.58,91.61
2/6/18,22,58.67,83.1
2/6/18,23,55.57,75.06
2/6/18,24,58.11,74.57
2/7/18,1,52.33,49.23
2/7/18,2,52.48,57.34
2/7/18,3,52.02,54.53
2/7/18,4,52.32,54.53
2/7/18,5,66.13,57.79
2/7/18,6,63.69,51.03
2/7/18,7,67.33,56.85
2/7/18,8,71.12,66.54
2/7/18,9,77.66,56.94
2/7/18,10,80.35,56.77
2/7/18,11,79.19,65.04
2/7/18,12,79.19,80.31
2/7/18,13,71.52,72.35
2/7/18,14,68.69,69.9
2/7/18,15,66.4,68.35
2/7/18,16,68.5,67.3
2/7/18,17,73.25,66.83
2/7/18,18,91.92,64.92
2/7/18,19,85.01,61.08
2/7/18,20,70.29,58.73
2/7/18,21,66.12,59.14
2/7/18,22,62.25,54.34
2/7/18,23,58.09,43.14
2/7/18,24,55.77,11.02
2/8/18,1,44.53,36.99
2/8/18,2,49.26,38.02
2/8/18,3,45.21,26.29
2/8/18,4,44.55,41.15
2/8/18,5,45.78,47.69
2/8/18,6,55.62,45.39
2/8/18,7,77.31,78.68
2/8/18,8,71.78,62.35
2/8/18,9,67.07,58.31
2/8/18,10,67.28,55.04
2/8/18,11,67.36,50.98
2/8/18,12,64.16,46.26
2/8/18,13,60.23,25.97
2/8/18,14,58.28,7.54
2/8/18,15,59.36,42.07
2/8/18,16,60.23,50.51
2/8/18,17,67.7,51.1
2/8/18,18,90.87,58.23
2/8/18,19,93.14,64.02
2/8/18,20,85.1,60.36
2/8/18,21,75.65,61.5
2/8/18,22,65.52,59.81
2/8/18,23,61.39,69.89
2/8/18,24,61.73,53.02
2/9/18,1,56.27,49.38
2/9/18,2,51.96,41.58
2/9/18,3,50.19,42.63
2/9/18,4,51.4,45.88
2/9/18,5,56.33,51.96
2/9/18,6,64.37,55.01
2/9/18,7,71.68,48.75
2/9/18,8,67.47,51.62
2/9/18,9,64.61,57.91
2/9/18,10,65.03,58.88
2/9/18,11,60.13,48.66
2/9/18,12,55.29,45.05
2/9/18,13,53.18,45.35
2/9/18,14,50.65,46.63
2/9/18,15,50.57,47.41
2/9/18,16,50.68,48.78
2/9/18,17,53.3,49.02
2/9/18,18,64.2,52.97
2/9/18,19,57.07,53.49
2/9/18,20,56.95,52.66
2/9/18,21,51.55,51.3
2/9/18,22,49.25,48.19
2/9/18,23,43.21,48.85
2/9/18,24,43.5,39.77
2/10/18,1,42.89,40.14
2/10/18,2,42.98,44.01
2/10/18,3,42.52,41.93
2/10/18,4,44.65,43.59
2/10/18,5,42.04,46.5
2/10/18,6,36.62,37.74
2/10/18,7,35.08,33.96
2/10/18,8,41.22,41.47
2/10/18,9,43.7,43.99
2/10/18,10,50.95,47.58
2/10/18,11,44.97,38.11
2/10/18,12,39.2,30.75
2/10/18,13,34.97,24.42
2/10/18,14,34.86,24.7
2/10/18,15,30.3,23.79
2/10/18,16,33.79,24.06
2/10/18,17,35.25,27.16
2/10/18,18,44.09,28.74
2/10/18,19,44.25,29.45
2/10/18,20,34.97,26.4
2/10/18,21,31.51,22.06
2/10/18,22,28.05,23.88
2/10/18,23,23.9,23.41
2/10/18,24,20.63,23.2
2/11/18,1,25.32,20.62
2/11/18,2,27.15,21.03
2/11/18,3,31.76,26.34
2/11/18,4,26.93,23.2
2/11/18,5,26.83,24.99
2/11/18,6,27.44,24.82
2/11/18,7,28.72,22.22
2/11/18,8,25.46,24.25
2/11/18,9,26.59,22.5
2/11/18,10,29.98,31.82
2/11/18,11,30.28,37.88
2/11/18,12,33.08,38.7
2/11/18,13,33.33,38.64
2/11/18,14,33.8,44.77
2/11/18,15,30.48,30.1
2/11/18,16,29.18,25.03
2/11/18,17,35.43,31.77
2/11/18,18,38.63,41.18
2/11/18,19,38.63,40.64
2/11/18,20,33.95,27.01
2/11/18,21,30.62,24.44
2/11/18,22,27.35,22.59
2/11/18,23,24.56,29.54
2/11/18,24,22.8,17.29
2/12/18,1,18.87,16.64
2/12/18,2,17.28,5.65
2/12/18,3,15.58,-5.17
2/12/18,4,14.15,-35.35
2/12/18,5,15.23,-12.06
2/12/18,6,24.02,15.5
2/12/18,7,29.18,25.93
2/12/18,8,28.86,30.97
2/12/18,9,26.41,22.42
2/12/18,10,26.59,21.54
2/12/18,11,28.92,27.19
2/12/18,12,28.88,26.9
2/12/18,13,27.64,22.6
2/12/18,14,27.57,20.86
2/12/18,15,26.91,-5.86
2/12/18,16,28.8,3.14
2/12/18,17,34.9,17.15
2/12/18,18,45,27.92
2/12/18,19,46.46,37.95
2/12/18,20,41.19,33.17
2/12/18,21,39.5,28.15
2/12/18,22,36.65,24.05
2/12/18,23,35.08,21.92
2/12/18,24,30.72,10.2
2/13/18,1,30.23,29.74
2/13/18,2,26.31,20.82
2/13/18,3,25.9,13.63
2/13/18,4,26.05,20.37
2/13/18,5,29.85,31.53
2/13/18,6,41.72,29.43
2/13/18,7,51.26,33.31
2/13/18,8,53.09,40.15
2/13/18,9,51.41,30.11
2/13/18,10,49.01,22.09
2/13/18,11,51.77,23.5
2/13/18,12,43.4,21.93
2/13/18,13,36.96,17.36
2/13/18,14,36.99,19.9
2/13/18,15,36.44,22.95
2/13/18,16,36.77,27.96
2/13/18,17,41.41,30.43
2/13/18,18,51.5,34.55
2/13/18,19,51.59,33.91
2/13/18,20,52.1,33.78
2/13/18,21,45.03,32.24
2/13/18,22,37.89,28.63
2/13/18,23,33.1,23.5
2/13/18,24,33.2,22.14
2/14/18,1,25.17,19.43
2/14/18,2,22.87,16.47
2/14/18,3,21.18,17.02
2/14/18,4,20.6,15.79
2/14/18,5,23.68,19.34
2/14/18,6,37.36,36.99
2/14/18,7,40.65,43.93
2/14/18,8,43.95,40.29
2/14/18,9,41.25,34.29
2/14/18,10,39.12,32.67
2/14/18,11,31.66,28.9
2/14/18,12,29.16,24.12
2/14/18,13,25.28,20.05
2/14/18,14,24.98,19.66
2/14/18,15,22.37,18.38
2/14/18,16,22.73,18.69
2/14/18,17,26.77,19.64
2/14/18,18,39.08,22.55
2/14/18,19,35.77,34.84
2/14/18,20,31.96,25.67
2/14/18,21,28.95,23.15
2/14/18,22,25.01,18.82
2/14/18,23,22.96,18.18
2/14/18,24,23.21,17.93
2/15/18,1,20.05,17.18
2/15/18,2,19.81,17.69
2/15/18,3,19.73,17.12
2/15/18,4,19.73,17.52
2/15/18,5,19.86,17.66
2/15/18,6,20.29,18.22
2/15/18,7,30,26.96
2/15/18,8,32.85,33.55
2/15/18,9,26.55,23.75
2/15/18,10,25.86,20.06
2/15/18,11,27.94,20.11
2/15/18,12,25.5,23.26
2/15/18,13,23.08,20.65
2/15/18,14,21.31,19.37
2/15/18,15,21.29,19.45
2/15/18,16,20.33,19.23
2/15/18,17,23.5,19.27
2/15/18,18,30.62,19.95
2/15/18,19,29.81,20.98
2/15/18,20,24.59,27.88
2/15/18,21,21.63,19.2
2/15/18,22,19.81,18.08
2/15/18,23,17.03,1.32
2/15/18,24,18.24,-22.83
2/16/18,1,17.4,10.11
2/16/18,2,15.26,15.76
2/16/18,3,14.49,9.79
2/16/18,4,15.12,14.67
2/16/18,5,14.47,17.76
2/16/18,6,18.02,25.82
2/16/18,7,20.17,26.87
2/16/18,8,20.01,29.84
2/16/18,9,20.74,29.48
2/16/18,10,26.04,29.99
2/16/18,11,25.79,35.59
2/16/18,12,26.81,33.06
2/16/18,13,23.11,35.26
2/16/18,14,22,39.53
2/16/18,15,21.05,30.44
2/16/18,16,21.38,41.17
2/16/18,17,23.17,51.78
2/16/18,18,28.27,48.02
2/16/18,19,30.82,31.62
2/16/18,20,28.08,41.55
2/16/18,21,26.31,22.38
2/16/18,22,23.8,21.33
2/16/18,23,23.41,21.15
2/16/18,24,23.25,18.92
2/17/18,1,27.35,18.73
2/17/18,2,21.9,19.14
2/17/18,3,20.86,18.62
2/17/18,4,20.95,19.15
2/17/18,5,21.66,19.74
2/17/18,6,21.75,22.12
2/17/18,7,22.11,21.76
2/17/18,8,26.25,23.2
2/17/18,9,29.46,19.91
2/17/18,10,26.72,17.12
2/17/18,11,27.61,17.3
2/17/18,12,27.5,17.67
2/17/18,13,25.25,16.83
2/17/18,14,21.81,16.66
2/17/18,15,24.25,19.51
2/17/18,16,25.24,22.38
2/17/18,17,29.66,35.66
2/17/18,18,40.49,45.99
2/17/18,19,42.13,39.12
2/17/18,20,30.6,36.07
2/17/18,21,29.21,34.55
2/17/18,22,26.64,42.01
2/17/18,23,26.47,46.36
2/17/18,24,21.22,52.27
2/18/18,1,20.62,52.33
2/18/18,2,19.69,46.5
2/18/18,3,17.76,32.05
2/18/18,4,18.26,23.76
2/18/18,5,19.82,26.07
2/18/18,6,20.02,29.6
2/18/18,7,20.55,106.28
2/18/18,8,20.22,30.12
2/18/18,9,20.06,21.58
2/18/18,10,20.66,27.61
2/18/18,11,22.1,30.58
2/18/18,12,20.56,25.19
2/18/18,13,20.22,18.66
2/18/18,14,20.49,18.99
2/18/18,15,20.26,18.11
2/18/18,16,20.21,17.84
2/18/18,17,21.29,19.13
2/18/18,18,31.43,26.56
2/18/18,19,35.92,38.64
2/18/18,20,29.37,40.58
2/18/18,21,26.18,31.8
2/18/18,22,20.8,24
2/18/18,23,20.48,18.44
2/18/18,24,18.77,18.17
2/19/18,1,20.03,19.37
2/19/18,2,20.22,22
2/19/18,3,19.9,22.41
2/19/18,4,20.09,20.98
2/19/18,5,20,23.27
2/19/18,6,20.27,27.72
2/19/18,7,20.39,38.92
2/19/18,8,22.79,29.21
2/19/18,9,26.47,34.86
2/19/18,10,26.46,20.66
2/19/18,11,26.27,20.75
2/19/18,12,27.13,18.59
2/19/18,13,23.88,18.66
2/19/18,14,22.86,18.83
2/19/18,15,22.86,27.72
2/19/18,16,20.24,24.1
2/19/18,17,23.29,31.87
2/19/18,18,30.14,33.77
2/19/18,19,31.85,26.78
2/19/18,20,29.96,26.04
2/19/18,21,24.64,22.91
2/19/18,22,21.01,23.22
2/19/18,23,20.18,19.81
2/19/18,24,17.56,18.05
2/20/18,1,18.35,17.86
2/20/18,2,18.07,17.45
2/20/18,3,15.43,17.85
2/20/18,4,15.22,18.61
2/20/18,5,17.47,17.23
2/20/18,6,19.28,19.58
2/20/18,7,24.03,24.69
2/20/18,8,27.91,25.18
2/20/18,9,24.47,20.88
2/20/18,10,25.3,21.68
2/20/18,11,28.01,20.25
2/20/18,12,26.34,18.95
2/20/18,13,25.65,18.07
2/20/18,14,24.59,17.52
2/20/18,15,24.5,17.68
2/20/18,16,25.5,18.02
2/20/18,17,26.29,18.99
2/20/18,18,32.45,24.98
2/20/18,19,33.13,28.11
2/20/18,20,28.06,22.55
2/20/18,21,23.6,19.32
2/20/18,22,20.89,18.74
2/20/18,23,18.85,19.56
2/20/18,24,17.91,16.46
2/21/18,1,17.91,16.86
2/21/18,2,17.89,18.08
2/21/18,3,17.71,18.98
2/21/18,4,17.04,18.04
2/21/18,5,17.91,19.2
2/21/18,6,17.24,18.67
2/21/18,7,23.6,20.33
2/21/18,8,24.46,24.12
2/21/18,9,20.29,23.51
2/21/18,10,21.06,18.99
2/21/18,11,22.36,17.27
2/21/18,12,22.07,16.7
2/21/18,13,20.88,
2/21/18,14,20.28,16.68
2/21/18,15,19.34,17.13
2/21/18,16,19.14,17.82
2/21/18,17,21.61,19.2
2/21/18,18,31.28,23.16
2/21/18,19,31.86,26.58
2/21/18,20,26.61,21.24
2/21/18,21,21.75,25.27
2/21/18,22,17.92,23.71
2/21/18,23,18.43,23.43
2/21/18,24,19.45,6.77
2/22/18,1,16.81,15.95
2/22/18,2,16.23,16.33
2/22/18,3,14.76,14.09
2/22/18,4,15.87,11.74
2/22/18,5,16.73,8.76
2/22/18,6,20.12,-1.01
2/22/18,7,23.07,11.36
2/22/18,8,24.13,16.74
2/22/18,9,23.79,17.34
2/22/18,10,25.67,18.03
2/22/18,11,30.47,22.44
2/22/18,12,31.07,24.34
2/22/18,13,31.25,29.09
2/22/18,14,30.28,30.86
2/22/18,15,29.3,26.56
2/22/18,16,29.85,24.38
2/22/18,17,31.83,24.64
2/22/18,18,40.95,29
2/22/18,19,47.07,29.26
2/22/18,20,39.4,24.73
2/22/18,21,35.23,24.98
2/22/18,22,31.05,26.02
2/22/18,23,26.58,22.69
2/22/18,24,26.56,22.05
2/23/18,1,20.49,18.47
2/23/18,2,19.47,16.53
2/23/18,3,19.31,12.14
2/23/18,4,15.28,14.31
2/23/18,5,19.72,16.11
2/23/18,6,22.36,20.57
2/23/18,7,26.21,19.33
2/23/18,8,29.53,20.71
2/23/18,9,28.12,20.64
2/23/18,10,28.11,21.81
2/23/18,11,29.42,28.74
2/23/18,12,26.96,22.81
2/23/18,13,26.28,19.95
2/23/18,14,23.12,19.45
2/23/18,15,23.16,18.7
2/23/18,16,23.25,19.21
2/23/18,17,23.1,19.25
2/23/18,18,27.74,22.83
2/23/18,19,25.21,22.38
2/23/18,20,21.7,18.51
2/23/18,21,20.28,18.11
2/23/18,22,21.28,23.53
2/23/18,23,20.3,21.57
2/23/18,24,18.18,17.66
2/24/18,1,19.61,28.2
2/24/18,2,17.83,22.66
2/24/18,3,17.29,18.06
2/24/18,4,17.86,18.12
2/24/18,5,17.18,17.16
2/24/18,6,17.17,18.23
2/24/18,7,18,27.86
2/24/18,8,17.64,18.39
2/24/18,9,19.81,16.95
2/24/18,10,21.18,17.31
2/24/18,11,24.49,15.66
2/24/18,12,25.35,19.07
2/24/18,13,24.42,24.26
2/24/18,14,22.43,35.02
2/24/18,15,21.66,37.79
2/24/18,16,23.59,29.41
2/24/18,17,21.94,26.77
2/24/18,18,30.75,19.84
2/24/18,19,31.82,22.35
2/24/18,20,27.14,25.89
2/24/18,21,30.59,23.49
2/24/18,22,23.37,21.39
2/24/18,23,21.61,17.94
2/24/18,24,20.02,21.78
2/25/18,1,22.11,17.05
2/25/18,2,21.98,16.13
2/25/18,3,21.56,16.94
2/25/18,4,20.47,16.45
2/25/18,5,21.87,16
2/25/18,6,19.82,18.86
2/25/18,7,19.81,27.1
2/25/18,8,26.03,17.25
2/25/18,9,21,17.9
2/25/18,10,24.26,19.39
2/25/18,11,27.71,24.3
2/25/18,12,27.86,34.57
2/25/18,13,27.81,33.91
2/25/18,14,26.65,32.34
2/25/18,15,26.57,31.05
2/25/18,16,26.21,31.05
2/25/18,17,26.91,36.32
2/25/18,18,32.02,43.86
2/25/18,19,36.85,41.33
2/25/18,20,28.22,39.21
2/25/18,21,24.66,38.53
2/25/18,22,21.86,21.38
2/25/18,23,18.69,23.49
2/25/18,24,16.87,21.12
2/26/18,1,19.98,20.89
2/26/18,2,18.67,19.93
2/26/18,3,18.27,19.69
2/26/18,4,18.23,19.68
2/26/18,5,20.08,19.78
2/26/18,6,22.37,24.38
2/26/18,7,35.35,28.97
2/26/18,8,40.28,36.77
2/26/18,9,35.5,32.09
2/26/18,10,27.08,33.71
2/26/18,11,25.76,33.46
2/26/18,12,23.86,30.23
2/26/18,13,23.68,22.86
2/26/18,14,23.35,20.52
2/26/18,15,23.96,18
2/26/18,16,23.57,18.02
2/26/18,17,25.19,21.37
2/26/18,18,40.25,24.3
2/26/18,19,40.24,47.22
2/26/18,20,40.25,45.7
2/26/18,21,37.3,34.28
2/26/18,22,25.4,22.46
2/26/18,23,24.74,16.59
2/26/18,24,23.54,16.13
2/27/18,1,22.09,17.88
2/27/18,2,24.46,17.89
2/27/18,3,22.84,18.24
2/27/18,4,22.42,18.64
2/27/18,5,24,19.3
2/27/18,6,26.2,26.38
2/27/18,7,32.9,24.16
2/27/18,8,27.92,28.31
2/27/18,9,25.57,21.1
2/27/18,10,24.14,16.73
2/27/18,11,22.5,17.81
2/27/18,12,20.64,-9.13
2/27/18,13,20.68,3.46
2/27/18,14,20.45,19.03
2/27/18,15,20.07,18.6
2/27/18,16,20.15,19.64
2/27/18,17,20.67,20.23
2/27/18,18,28.36,22.7
2/27/18,19,36.36,39.41
2/27/18,20,31.81,31.32
2/27/18,21,27.58,24.21
2/27/18,22,23.65,21.46
2/27/18,23,20.99,19.43
2/27/18,24,22.29,20.13
2/28/18,1,17.87,14.94
2/28/18,2,15.73,12.12
2/28/18,3,15.48,9.22
2/28/18,4,17.21,9.94
2/28/18,5,14.87,14.87
2/28/18,6,20.16,41.93
2/28/18,7,20.31,27.1
2/28/18,8,23.41,28.86
2/28/18,9,21.85,21.69
2/28/18,10,21.85,19.1
2/28/18,11,22.68,17.34
2/28/18,12,22.86,17.16
2/28/18,13,20.53,16.93
2/28/18,14,20.64,16.82
2/28/18,15,19.01,16.64
2/28/18,16,20.01,16.8
2/28/18,17,23.53,18.64
2/28/18,18,34.7,21.44
2/28/18,19,36.06,36.28
2/28/18,20,31.48,31.98
2/28/18,21,25.55,27.8
2/28/18,22,20.72,18.48
2/28/18,23,21.09,22.82
2/28/18,24,18.73,11.86
3/1/18,1,18.28,16.33
3/1/18,2,17.38,1.41
3/1/18,3,16.62,-6.26
3/1/18,4,16.67,0.07
3/1/18,5,18.07,11.53
3/1/18,6,21.49,10.13
3/1/18,7,25.27,18.34
3/1/18,8,27.42,18.08
3/1/18,9,24.86,17.57
3/1/18,10,25.29,17.81
3/1/18,11,25.82,16.99
3/1/18,12,23.97,14.79
3/1/18,13,23.94,16.36
3/1/18,14,23.59,16.84
3/1/18,15,23.61,16.77
3/1/18,16,23.95,16.91
3/1/18,17,23.83,17.4
3/1/18,18,32.92,22.19
3/1/18,19,39.23,21.12
3/1/18,20,33.6,19.76
3/1/18,21,24.61,18.88
3/1/18,22,23.44,20.38
3/1/18,23,18.69,15.83
3/1/18,24,18.27,8.84
3/2/18,1,18.56,11.05
3/2/18,2,17.99,-2.44
3/2/18,3,14.29,-6.09
3/2/18,4,14.23,17.46
3/2/18,5,17.95,15.72
3/2/18,6,21.43,26.71
3/2/18,7,21.39,27.3
3/2/18,8,21.92,40.16
3/2/18,9,23.11,27.95
3/2/18,10,24.55,35.71
3/2/18,11,29.64,38.28
3/2/18,12,29.66,41.09
3/2/18,13,27.59,39.45
3/2/18,14,24.86,43.62
3/2/18,15,23.83,41.71
3/2/18,16,21.75,28.54
3/2/18,17,21.85,22.2
3/2/18,18,27.42,21.68
3/2/18,19,29.62,23.27
3/2/18,20,24.71,19.94
3/2/18,21,24.35,17.25
3/2/18,22,24.26,17.85
3/2/18,23,21.99,29.04
3/2/18,24,22.37,23.11
3/3/18,1,23.13,21.33
3/3/18,2,18.71,41.63
3/3/18,3,18.52,39.78
3/3/18,4,17.58,23.99
3/3/18,5,18.7,22.5
3/3/18,6,20.06,20.29
3/3/18,7,23.06,30.57
3/3/18,8,20.13,5.02
3/3/18,9,21,19.76
3/3/18,10,24.9,20.19
3/3/18,11,26.68,20.23
3/3/18,12,25.68,20.35
3/3/18,13,24.6,19.91
3/3/18,14,22.58,19.41
3/3/18,15,21.61,19.5
3/3/18,16,22.49,19.4
3/3/18,17,23.47,19.84
3/3/18,18,26.96,24.99
3/3/18,19,35.32,33.14
3/3/18,20,30.34,26.54
3/3/18,21,22.64,23.3
3/3/18,22,22.04,26.09
3/3/18,23,21.57,20.06
3/3/18,24,21.93,23.18
3/4/18,1,23.34,23.68
3/4/18,2,19.93,19.34
3/4/18,3,19.4,19.95
3/4/18,4,19.4,19.43
3/4/18,5,18.76,19.3
3/4/18,6,19.53,19.37
3/4/18,7,21.56,17.68
3/4/18,8,25.72,4.04
3/4/18,9,19.46,0
3/4/18,10,21.8,18.82
3/4/18,11,25.09,18.97
3/4/18,12,21.33,19.66
3/4/18,13,22.38,20.26
3/4/18,14,21.66,19.74
3/4/18,15,21.25,22.45
3/4/18,16,21.56,28.05
3/4/18,17,23.23,30.73
3/4/18,18,28.91,36.13
3/4/18,19,36.4,62.73
3/4/18,20,31.43,53.51
3/4/18,21,24.49,38.79
3/4/18,22,23.88,31.66
3/4/18,23,23.39,30.8
3/4/18,24,20.4,21.62
3/5/18,1,21.3,28.31
3/5/18,2,19.37,21.15
3/5/18,3,18.96,19.38
3/5/18,4,18.92,19.36
3/5/18,5,19.37,22.54
3/5/18,6,23.42,35.05
3/5/18,7,25.4,26.47
3/5/18,8,32.4,27.81
3/5/18,9,28.52,27.25
3/5/18,10,28.57,38.24
3/5/18,11,27.08,35.7
3/5/18,12,26.58,27.33
3/5/18,13,25.45,23
3/5/18,14,24.79,23.47
3/5/18,15,24.08,22.09
3/5/18,16,24.88,22.39
3/5/18,17,27.05,22.41
3/5/18,18,38.24,34.4
3/5/18,19,47.07,50.08
3/5/18,20,38.54,44.96
3/5/18,21,28.57,32.79
3/5/18,22,25.55,28.21
3/5/18,23,23.51,32.13
3/5/18,24,21.96,20.95
3/6/18,1,26.37,24.23
3/6/18,2,26.31,24.23
3/6/18,3,25.41,23.09
3/6/18,4,25.46,23.12
3/6/18,5,25.99,23.73
3/6/18,6,28.43,38.4
3/6/18,7,34.63,43.14
3/6/18,8,37.36,44.67
3/6/18,9,31.26,26.62
3/6/18,10,28.75,22.48
3/6/18,11,27.68,22.53
3/6/18,12,27.41,23.9
3/6/18,13,25.66,23.37
3/6/18,14,23.77,23.04
3/6/18,15,23.75,21.8
3/6/18,16,25.13,22.87
3/6/18,17,27.82,24.68
3/6/18,18,34.02,31.51
3/6/18,19,38.99,43.39
3/6/18,20,39.05,30.83
3/6/18,21,34.01,34.31
3/6/18,22,28.43,30.86
3/6/18,23,23.97,24.74
3/6/18,24,26.1,39.79
3/7/18,1,27.16,30.83
3/7/18,2,24.17,25.78
3/7/18,3,26.09,26.78
3/7/18,4,24.9,26.25
3/7/18,5,27.64,26.49
3/7/18,6,31.17,25.98
3/7/18,7,31.9,26.84
3/7/18,8,32.06,28.32
3/7/18,9,32.34,26.67
3/7/18,10,36.11,27.71
3/7/18,11,37.42,30.97
3/7/18,12,41.3,34.01
3/7/18,13,39.26,34.91
3/7/18,14,37.59,46.42
3/7/18,15,37.58,46.25
3/7/18,16,37,35.66
3/7/18,17,37.69,37.75
3/7/18,18,42.81,34.6
3/7/18,19,39.53,38.83
3/7/18,20,35.13,37.15
3/7/18,21,33.11,33.47
3/7/18,22,31.5,46.39
3/7/18,23,31.31,45.29
3/7/18,24,27.76,31.48
3/8/18,1,25.82,136.31
3/8/18,2,24.38,54.01
3/8/18,3,22.5,43.62
3/8/18,4,24.21,28.8
3/8/18,5,24.36,22.49
3/8/18,6,27,25.68
3/8/18,7,34.63,9.14
3/8/18,8,35.13,26.13
3/8/18,9,33.4,26.15
3/8/18,10,35.93,27.95
3/8/18,11,38.36,30.42
3/8/18,12,38.17,29.58
3/8/18,13,39.11,30.74
3/8/18,14,37.47,30.04
3/8/18,15,33.67,28.37
3/8/18,16,32.68,29.93
3/8/18,17,36.24,31.26
3/8/18,18,43.39,36.33
3/8/18,19,44.96,46.54
3/8/18,20,43.85,42.85
3/8/18,21,37.71,39.86
3/8/18,22,36.28,41.49
3/8/18,23,32.42,43.07
3/8/18,24,29.97,33.3
3/9/18,1,31.18,26.3
