,Day Ahead LMP,Real Time LMP
2018-07-29 02:00:00,20.26,22.44
2018-07-29 03:00:00,20.06,20.7
2018-07-29 04:00:00,19.33,19.28
2018-07-29 05:00:00,19.81,19.0
2018-07-29 06:00:00,17.84,20.6
2018-07-29 07:00:00,19.92,22.69
2018-07-29 08:00:00,21.1,21.37
2018-07-29 09:00:00,23.77,21.97
2018-07-29 10:00:00,24.63,20.74
2018-07-29 11:00:00,25.33,21.04
2018-07-29 12:00:00,26.36,20.88
2018-07-29 13:00:00,27.41,20.55
2018-07-29 14:00:00,31.01,22.05
2018-07-29 15:00:00,40.3,23.9
2018-07-29 16:00:00,41.29,27.69
2018-07-29 17:00:00,38.72,35.44
2018-07-29 18:00:00,35.09,32.01
2018-07-29 19:00:00,33.18,21.61
2018-07-29 20:00:00,26.36,27.0
2018-07-29 21:00:00,24.84,24.2
2018-07-29 22:00:00,24.41,21.82
2018-07-29 23:00:00,21.6,20.59
2018-07-30 00:00:00,20.49,19.98
2018-07-30 01:00:00,19.61,19.29
2018-07-30 02:00:00,19.54,19.29
2018-07-30 03:00:00,19.47,19.65
2018-07-30 04:00:00,20.36,19.51
2018-07-30 05:00:00,24.01,19.68
2018-07-30 06:00:00,24.73,19.65
2018-07-30 07:00:00,24.0,19.55
2018-07-30 08:00:00,28.59,19.39
2018-07-30 09:00:00,34.48,20.37
2018-07-30 10:00:00,35.13,21.15
2018-07-30 11:00:00,37.31,22.59
2018-07-30 12:00:00,40.67,21.38
2018-07-30 13:00:00,42.28,21.43
2018-07-30 14:00:00,46.39,21.23
2018-07-30 15:00:00,48.37,21.19
2018-07-30 16:00:00,48.03,20.69
2018-07-30 17:00:00,42.63,21.08
2018-07-30 18:00:00,37.5,21.45
2018-07-30 19:00:00,40.31,21.75
2018-07-30 20:00:00,32.91,21.89
2018-07-30 21:00:00,27.86,24.14
2018-07-30 22:00:00,26.17,19.57
2018-07-30 23:00:00,22.82,19.53
2018-07-31 00:00:00,22.64,19.57
2018-07-31 01:00:00,20.68,19.83
2018-07-31 02:00:00,20.91,18.62
2018-07-31 03:00:00,20.82,19.15
2018-07-31 04:00:00,20.91,20.06
2018-07-31 05:00:00,24.69,20.08
2018-07-31 06:00:00,24.19,21.62
2018-07-31 07:00:00,24.78,23.39
2018-07-31 08:00:00,26.34,24.17
2018-07-31 09:00:00,27.14,23.59
2018-07-31 10:00:00,30.48,30.02
2018-07-31 11:00:00,32.54,30.01
2018-07-31 12:00:00,37.3,37.14
2018-07-31 13:00:00,41.39,36.0
2018-07-31 14:00:00,41.44,40.34
2018-07-31 15:00:00,41.84,45.48
2018-07-31 16:00:00,41.75,49.15
2018-07-31 17:00:00,39.49,47.29
2018-07-31 18:00:00,37.05,38.12
2018-07-31 19:00:00,35.45,31.42
2018-07-31 20:00:00,27.57,39.26
2018-07-31 21:00:00,25.93,28.79
2018-07-31 22:00:00,24.22,28.41
2018-07-31 23:00:00,24.22,28.41
